country,date,new_cases_smoothed,zscore,is_anomaly
Australia,2020-01-10,0.0,-0.574,
Australia,2020-01-11,0.0,-0.574,
Australia,2020-01-12,0.0,-0.574,
Australia,2020-01-13,0.0,-0.574,
Australia,2020-01-14,0.0,-0.574,
Australia,2020-01-15,0.0,-0.574,
Australia,2020-01-16,0.0,-0.574,
Australia,2020-01-17,0.0,-0.574,
Australia,2020-01-18,0.0,-0.574,
Australia,2020-01-19,0.0,-0.574,
Australia,2020-01-20,0.0,-0.574,
Australia,2020-01-21,0.0,-0.574,
Australia,2020-01-22,0.0,-0.574,
Australia,2020-01-23,0.0,-0.574,
Australia,2020-01-24,0.0,-0.574,
Australia,2020-01-25,0.0,-0.574,
Australia,2020-01-26,0.6,-0.574,
Australia,2020-01-27,0.6,-0.574,
Australia,2020-01-28,0.6,-0.574,
Australia,2020-01-29,0.6,-0.574,
Australia,2020-01-30,0.6,-0.574,
Australia,2020-01-31,0.6,-0.574,
Australia,2020-02-01,0.6,-0.574,
Australia,2020-02-02,1.1,-0.574,
Australia,2020-02-03,1.1,-0.574,
Australia,2020-02-04,1.1,-0.574,
Australia,2020-02-05,1.1,-0.574,
Australia,2020-02-06,1.1,-0.574,
Australia,2020-02-07,1.1,-0.574,
Australia,2020-02-08,1.1,-0.574,
Australia,2020-02-09,0.4,-0.574,
Australia,2020-02-10,0.4,-0.574,
Australia,2020-02-11,0.4,-0.574,
Australia,2020-02-12,0.4,-0.574,
Australia,2020-02-13,0.4,-0.574,
Australia,2020-02-14,0.4,-0.574,
Australia,2020-02-15,0.4,-0.574,
Australia,2020-02-16,0.0,-0.574,
Australia,2020-02-17,0.0,-0.574,
Australia,2020-02-18,0.0,-0.574,
Australia,2020-02-19,0.0,-0.574,
Australia,2020-02-20,0.0,-0.574,
Australia,2020-02-21,0.0,-0.574,
Australia,2020-02-22,0.0,-0.574,
Australia,2020-02-23,1.0,-0.574,
Australia,2020-02-24,1.0,-0.574,
Australia,2020-02-25,1.0,-0.574,
Australia,2020-02-26,1.0,-0.574,
Australia,2020-02-27,1.0,-0.574,
Australia,2020-02-28,1.0,-0.574,
Australia,2020-02-29,1.0,-0.574,
Australia,2020-03-01,0.4,-0.574,
Australia,2020-03-02,0.4,-0.574,
Australia,2020-03-03,0.4,-0.574,
Australia,2020-03-04,0.4,-0.574,
Australia,2020-03-05,0.4,-0.574,
Australia,2020-03-06,0.4,-0.574,
Australia,2020-03-07,0.4,-0.574,
Australia,2020-03-08,6.4,-0.573,
Australia,2020-03-09,6.4,-0.573,
Australia,2020-03-10,6.4,-0.573,
Australia,2020-03-11,6.4,-0.573,
Australia,2020-03-12,6.4,-0.573,
Australia,2020-03-13,6.4,-0.573,
Australia,2020-03-14,6.4,-0.573,
Australia,2020-03-15,25.6,-0.572,
Australia,2020-03-16,25.6,-0.572,
Australia,2020-03-17,25.6,-0.572,
Australia,2020-03-18,25.6,-0.572,
Australia,2020-03-19,25.6,-0.572,
Australia,2020-03-20,25.6,-0.572,
Australia,2020-03-21,25.6,-0.572,
Australia,2020-03-22,118.9,-0.566,
Australia,2020-03-23,118.9,-0.566,
Australia,2020-03-24,118.9,-0.566,
Australia,2020-03-25,118.9,-0.566,
Australia,2020-03-26,118.9,-0.566,
Australia,2020-03-27,118.9,-0.566,
Australia,2020-03-28,118.9,-0.566,
Australia,2020-03-29,389.7,-0.55,
Australia,2020-03-30,389.7,-0.55,
Australia,2020-03-31,389.7,-0.55,
Australia,2020-04-01,389.7,-0.55,
Australia,2020-04-02,389.7,-0.55,
Australia,2020-04-03,389.7,-0.55,
Australia,2020-04-04,389.7,-0.55,
Australia,2020-04-05,260.9,-0.558,
Australia,2020-04-06,260.9,-0.558,
Australia,2020-04-07,260.9,-0.558,
Australia,2020-04-08,260.9,-0.558,
Australia,2020-04-09,260.9,-0.558,
Australia,2020-04-10,260.9,-0.558,
Australia,2020-04-11,260.9,-0.558,
Australia,2020-04-12,93.4,-0.568,
Australia,2020-04-13,93.4,-0.568,
Australia,2020-04-14,93.4,-0.568,
Australia,2020-04-15,93.4,-0.568,
Australia,2020-04-16,93.4,-0.568,
Australia,2020-04-17,93.4,-0.568,
Australia,2020-04-18,93.4,-0.568,
Australia,2020-04-19,42.4,-0.571,
Australia,2020-04-20,42.4,-0.571,
Australia,2020-04-21,42.4,-0.571,
Australia,2020-04-22,42.4,-0.571,
Australia,2020-04-23,42.4,-0.571,
Australia,2020-04-24,42.4,-0.571,
Australia,2020-04-25,42.4,-0.571,
Australia,2020-04-26,16.7,-0.573,
Australia,2020-04-27,16.7,-0.573,
Australia,2020-04-28,16.7,-0.573,
Australia,2020-04-29,16.7,-0.573,
Australia,2020-04-30,16.7,-0.573,
Australia,2020-05-01,16.7,-0.573,
Australia,2020-05-02,16.7,-0.573,
Australia,2020-05-03,11.4,-0.573,
Australia,2020-05-04,11.4,-0.573,
Australia,2020-05-05,11.4,-0.573,
Australia,2020-05-06,11.4,-0.573,
Australia,2020-05-07,11.4,-0.573,
Australia,2020-05-08,11.4,-0.573,
Australia,2020-05-09,11.4,-0.573,
Australia,2020-05-10,20.9,-0.572,
Australia,2020-05-11,20.9,-0.572,
Australia,2020-05-12,20.9,-0.572,
Australia,2020-05-13,20.9,-0.572,
Australia,2020-05-14,20.9,-0.572,
Australia,2020-05-15,20.9,-0.572,
Australia,2020-05-16,20.9,-0.572,
Australia,2020-05-17,15.3,-0.573,
Australia,2020-05-18,15.3,-0.573,
Australia,2020-05-19,15.3,-0.573,
Australia,2020-05-20,15.3,-0.573,
Australia,2020-05-21,15.3,-0.573,
Australia,2020-05-22,15.3,-0.573,
Australia,2020-05-23,15.3,-0.573,
Australia,2020-05-24,10.0,-0.573,
Australia,2020-05-25,10.0,-0.573,
Australia,2020-05-26,10.0,-0.573,
Australia,2020-05-27,10.0,-0.573,
Australia,2020-05-28,10.0,-0.573,
Australia,2020-05-29,10.0,-0.573,
Australia,2020-05-30,10.0,-0.573,
Australia,2020-05-31,11.3,-0.573,
Australia,2020-06-01,11.3,-0.573,
Australia,2020-06-02,11.3,-0.573,
Australia,2020-06-03,11.3,-0.573,
Australia,2020-06-04,11.3,-0.573,
Australia,2020-06-05,11.3,-0.573,
Australia,2020-06-06,11.3,-0.573,
Australia,2020-06-07,10.0,-0.573,
Australia,2020-06-08,10.0,-0.573,
Australia,2020-06-09,10.0,-0.573,
Australia,2020-06-10,10.0,-0.573,
Australia,2020-06-11,10.0,-0.573,
Australia,2020-06-12,10.0,-0.573,
Australia,2020-06-13,10.0,-0.573,
Australia,2020-06-14,6.7,-0.573,
Australia,2020-06-15,6.7,-0.573,
Australia,2020-06-16,6.7,-0.573,
Australia,2020-06-17,6.7,-0.573,
Australia,2020-06-18,6.7,-0.573,
Australia,2020-06-19,6.7,-0.573,
Australia,2020-06-20,6.7,-0.573,
Australia,2020-06-21,19.1,-0.572,
Australia,2020-06-22,19.1,-0.572,
Australia,2020-06-23,19.1,-0.572,
Australia,2020-06-24,19.1,-0.572,
Australia,2020-06-25,19.1,-0.572,
Australia,2020-06-26,19.1,-0.572,
Australia,2020-06-27,19.1,-0.572,
Australia,2020-06-28,29.3,-0.572,
Australia,2020-06-29,29.3,-0.572,
Australia,2020-06-30,29.3,-0.572,
Australia,2020-07-01,29.3,-0.572,
Australia,2020-07-02,29.3,-0.572,
Australia,2020-07-03,29.3,-0.572,
Australia,2020-07-04,29.3,-0.572,
Australia,2020-07-05,103.0,-0.567,
Australia,2020-07-06,103.0,-0.567,
Australia,2020-07-07,103.0,-0.567,
Australia,2020-07-08,103.0,-0.567,
Australia,2020-07-09,103.0,-0.567,
Australia,2020-07-10,103.0,-0.567,
Australia,2020-07-11,103.0,-0.567,
Australia,2020-07-12,170.1,-0.563,
Australia,2020-07-13,170.1,-0.563,
Australia,2020-07-14,170.1,-0.563,
Australia,2020-07-15,170.1,-0.563,
Australia,2020-07-16,170.1,-0.563,
Australia,2020-07-17,170.1,-0.563,
Australia,2020-07-18,170.1,-0.563,
Australia,2020-07-19,269.7,-0.557,
Australia,2020-07-20,269.7,-0.557,
Australia,2020-07-21,269.7,-0.557,
Australia,2020-07-22,269.7,-0.557,
Australia,2020-07-23,269.7,-0.557,
Australia,2020-07-24,269.7,-0.557,
Australia,2020-07-25,269.7,-0.557,
Australia,2020-07-26,358.4,-0.552,
Australia,2020-07-27,358.4,-0.552,
Australia,2020-07-28,358.4,-0.552,
Australia,2020-07-29,358.4,-0.552,
Australia,2020-07-30,358.4,-0.552,
Australia,2020-07-31,358.4,-0.552,
Australia,2020-08-01,358.4,-0.552,
Australia,2020-08-02,476.0,-0.544,
Australia,2020-08-03,476.0,-0.544,
Australia,2020-08-04,476.0,-0.544,
Australia,2020-08-05,476.0,-0.544,
Australia,2020-08-06,476.0,-0.544,
Australia,2020-08-07,476.0,-0.544,
Australia,2020-08-08,476.0,-0.544,
Australia,2020-08-09,488.0,-0.544,
Australia,2020-08-10,488.0,-0.544,
Australia,2020-08-11,488.0,-0.544,
Australia,2020-08-12,488.0,-0.544,
Australia,2020-08-13,488.0,-0.544,
Australia,2020-08-14,488.0,-0.544,
Australia,2020-08-15,488.0,-0.544,
Australia,2020-08-16,333.9,-0.553,
Australia,2020-08-17,333.9,-0.553,
Australia,2020-08-18,333.9,-0.553,
Australia,2020-08-19,333.9,-0.553,
Australia,2020-08-20,333.9,-0.553,
Australia,2020-08-21,333.9,-0.553,
Australia,2020-08-22,333.9,-0.553,
Australia,2020-08-23,223.9,-0.56,
Australia,2020-08-24,223.9,-0.56,
Australia,2020-08-25,223.9,-0.56,
Australia,2020-08-26,223.9,-0.56,
Australia,2020-08-27,223.9,-0.56,
Australia,2020-08-28,223.9,-0.56,
Australia,2020-08-29,223.9,-0.56,
Australia,2020-08-30,135.0,-0.565,
Australia,2020-08-31,135.0,-0.565,
Australia,2020-09-01,135.0,-0.565,
Australia,2020-09-02,135.0,-0.565,
Australia,2020-09-03,135.0,-0.565,
Australia,2020-09-04,135.0,-0.565,
Australia,2020-09-05,135.0,-0.565,
Australia,2020-09-06,94.3,-0.568,
Australia,2020-09-07,94.3,-0.568,
Australia,2020-09-08,94.3,-0.568,
Australia,2020-09-09,94.3,-0.568,
Australia,2020-09-10,94.3,-0.568,
Australia,2020-09-11,94.3,-0.568,
Australia,2020-09-12,94.3,-0.568,
Australia,2020-09-13,57.1,-0.57,
Australia,2020-09-14,57.1,-0.57,
Australia,2020-09-15,57.1,-0.57,
Australia,2020-09-16,57.1,-0.57,
Australia,2020-09-17,57.1,-0.57,
Australia,2020-09-18,57.1,-0.57,
Australia,2020-09-19,57.1,-0.57,
Australia,2020-09-20,39.7,-0.571,
Australia,2020-09-21,39.7,-0.571,
Australia,2020-09-22,39.7,-0.571,
Australia,2020-09-23,39.7,-0.571,
Australia,2020-09-24,39.7,-0.571,
Australia,2020-09-25,39.7,-0.571,
Australia,2020-09-26,39.7,-0.571,
Australia,2020-09-27,18.7,-0.573,
Australia,2020-09-28,18.7,-0.573,
Australia,2020-09-29,18.7,-0.573,
Australia,2020-09-30,18.7,-0.573,
Australia,2020-10-01,18.7,-0.573,
Australia,2020-10-02,18.7,-0.573,
Australia,2020-10-03,18.7,-0.573,
Australia,2020-10-04,15.0,-0.573,
Australia,2020-10-05,15.0,-0.573,
Australia,2020-10-06,15.0,-0.573,
Australia,2020-10-07,15.0,-0.573,
Australia,2020-10-08,15.0,-0.573,
Australia,2020-10-09,15.0,-0.573,
Australia,2020-10-10,15.0,-0.573,
Australia,2020-10-11,17.6,-0.573,
Australia,2020-10-12,17.6,-0.573,
Australia,2020-10-13,17.6,-0.573,
Australia,2020-10-14,17.6,-0.573,
Australia,2020-10-15,17.6,-0.573,
Australia,2020-10-16,17.6,-0.573,
Australia,2020-10-17,17.6,-0.573,
Australia,2020-10-18,19.9,-0.572,
Australia,2020-10-19,19.9,-0.572,
Australia,2020-10-20,19.9,-0.572,
Australia,2020-10-21,19.9,-0.572,
Australia,2020-10-22,19.9,-0.572,
Australia,2020-10-23,19.9,-0.572,
Australia,2020-10-24,19.9,-0.572,
Australia,2020-10-25,16.6,-0.573,
Australia,2020-10-26,16.6,-0.573,
Australia,2020-10-27,16.6,-0.573,
Australia,2020-10-28,16.6,-0.573,
Australia,2020-10-29,16.6,-0.573,
Australia,2020-10-30,16.6,-0.573,
Australia,2020-10-31,16.6,-0.573,
Australia,2020-11-01,13.0,-0.573,
Australia,2020-11-02,13.0,-0.573,
Australia,2020-11-03,13.0,-0.573,
Australia,2020-11-04,13.0,-0.573,
Australia,2020-11-05,13.0,-0.573,
Australia,2020-11-06,13.0,-0.573,
Australia,2020-11-07,13.0,-0.573,
Australia,2020-11-08,8.9,-0.573,
Australia,2020-11-09,8.9,-0.573,
Australia,2020-11-10,8.9,-0.573,
Australia,2020-11-11,8.9,-0.573,
Australia,2020-11-12,8.9,-0.573,
Australia,2020-11-13,8.9,-0.573,
Australia,2020-11-14,8.9,-0.573,
Australia,2020-11-15,8.4,-0.573,
Australia,2020-11-16,8.4,-0.573,
Australia,2020-11-17,8.4,-0.573,
Australia,2020-11-18,8.4,-0.573,
Australia,2020-11-19,8.4,-0.573,
Australia,2020-11-20,8.4,-0.573,
Australia,2020-11-21,8.4,-0.573,
Australia,2020-11-22,13.7,-0.573,
Australia,2020-11-23,13.7,-0.573,
Australia,2020-11-24,13.7,-0.573,
Australia,2020-11-25,13.7,-0.573,
Australia,2020-11-26,13.7,-0.573,
Australia,2020-11-27,13.7,-0.573,
Australia,2020-11-28,13.7,-0.573,
Australia,2020-11-29,11.1,-0.573,
Australia,2020-11-30,11.1,-0.573,
Australia,2020-12-01,11.1,-0.573,
Australia,2020-12-02,11.1,-0.573,
Australia,2020-12-03,11.1,-0.573,
Australia,2020-12-04,11.1,-0.573,
Australia,2020-12-05,11.1,-0.573,
Australia,2020-12-06,10.1,-0.573,
Australia,2020-12-07,10.1,-0.573,
Australia,2020-12-08,10.1,-0.573,
Australia,2020-12-09,10.1,-0.573,
Australia,2020-12-10,10.1,-0.573,
Australia,2020-12-11,10.1,-0.573,
Australia,2020-12-12,10.1,-0.573,
Australia,2020-12-13,9.9,-0.573,
Australia,2020-12-14,9.9,-0.573,
Australia,2020-12-15,9.9,-0.573,
Australia,2020-12-16,9.9,-0.573,
Australia,2020-12-17,9.9,-0.573,
Australia,2020-12-18,9.9,-0.573,
Australia,2020-12-19,9.9,-0.573,
Australia,2020-12-20,14.7,-0.573,
Australia,2020-12-21,14.7,-0.573,
Australia,2020-12-22,14.7,-0.573,
Australia,2020-12-23,14.7,-0.573,
Australia,2020-12-24,14.7,-0.573,
Australia,2020-12-25,14.7,-0.573,
Australia,2020-12-26,14.7,-0.573,
Australia,2020-12-27,24.0,-0.572,
Australia,2020-12-28,24.0,-0.572,
Australia,2020-12-29,24.0,-0.572,
Australia,2020-12-30,24.0,-0.572,
Australia,2020-12-31,24.0,-0.572,
Australia,2021-01-01,24.0,-0.572,
Australia,2021-01-02,24.0,-0.572,
Australia,2021-01-03,26.7,-0.572,
Australia,2021-01-04,26.7,-0.572,
Australia,2021-01-05,26.7,-0.572,
Australia,2021-01-06,26.7,-0.572,
Australia,2021-01-07,26.7,-0.572,
Australia,2021-01-08,26.7,-0.572,
Australia,2021-01-09,26.7,-0.572,
Australia,2021-01-10,16.0,-0.573,
Australia,2021-01-11,16.0,-0.573,
Australia,2021-01-12,16.0,-0.573,
Australia,2021-01-13,16.0,-0.573,
Australia,2021-01-14,16.0,-0.573,
Australia,2021-01-15,16.0,-0.573,
Australia,2021-01-16,16.0,-0.573,
Australia,2021-01-17,16.1,-0.573,
Australia,2021-01-18,16.1,-0.573,
Australia,2021-01-19,16.1,-0.573,
Australia,2021-01-20,16.1,-0.573,
Australia,2021-01-21,16.1,-0.573,
Australia,2021-01-22,16.1,-0.573,
Australia,2021-01-23,16.1,-0.573,
Australia,2021-01-24,8.3,-0.573,
Australia,2021-01-25,8.3,-0.573,
Australia,2021-01-26,8.3,-0.573,
Australia,2021-01-27,8.3,-0.573,
Australia,2021-01-28,8.3,-0.573,
Australia,2021-01-29,8.3,-0.573,
Australia,2021-01-30,8.3,-0.573,
Australia,2021-01-31,6.4,-0.573,
Australia,2021-02-01,6.4,-0.573,
Australia,2021-02-02,6.4,-0.573,
Australia,2021-02-03,6.4,-0.573,
Australia,2021-02-04,6.4,-0.573,
Australia,2021-02-05,6.4,-0.573,
Australia,2021-02-06,6.4,-0.573,
Australia,2021-02-07,5.6,-0.573,
Australia,2021-02-08,5.6,-0.573,
Australia,2021-02-09,5.6,-0.573,
Australia,2021-02-10,5.6,-0.573,
Australia,2021-02-11,5.6,-0.573,
Australia,2021-02-12,5.6,-0.573,
Australia,2021-02-13,5.6,-0.573,
Australia,2021-02-14,6.9,-0.573,
Australia,2021-02-15,6.9,-0.573,
Australia,2021-02-16,6.9,-0.573,
Australia,2021-02-17,6.9,-0.573,
Australia,2021-02-18,6.9,-0.573,
Australia,2021-02-19,6.9,-0.573,
Australia,2021-02-20,6.9,-0.573,
Australia,2021-02-21,4.0,-0.573,
Australia,2021-02-22,4.0,-0.573,
Australia,2021-02-23,4.0,-0.573,
Australia,2021-02-24,4.0,-0.573,
Australia,2021-02-25,4.0,-0.573,
Australia,2021-02-26,4.0,-0.573,
Australia,2021-02-27,4.0,-0.573,
Australia,2021-02-28,6.3,-0.573,
Australia,2021-03-01,6.3,-0.573,
Australia,2021-03-02,6.3,-0.573,
Australia,2021-03-03,6.3,-0.573,
Australia,2021-03-04,6.3,-0.573,
Australia,2021-03-05,6.3,-0.573,
Australia,2021-03-06,6.3,-0.573,
Australia,2021-03-07,9.6,-0.573,
Australia,2021-03-08,9.6,-0.573,
Australia,2021-03-09,9.6,-0.573,
Australia,2021-03-10,9.6,-0.573,
Australia,2021-03-11,9.6,-0.573,
Australia,2021-03-12,9.6,-0.573,
Australia,2021-03-13,9.6,-0.573,
Australia,2021-03-14,11.4,-0.573,
Australia,2021-03-15,11.4,-0.573,
Australia,2021-03-16,11.4,-0.573,
Australia,2021-03-17,11.4,-0.573,
Australia,2021-03-18,11.4,-0.573,
Australia,2021-03-19,11.4,-0.573,
Australia,2021-03-20,11.4,-0.573,
Australia,2021-03-21,11.3,-0.573,
Australia,2021-03-22,11.3,-0.573,
Australia,2021-03-23,11.3,-0.573,
Australia,2021-03-24,11.3,-0.573,
Australia,2021-03-25,11.3,-0.573,
Australia,2021-03-26,11.3,-0.573,
Australia,2021-03-27,11.3,-0.573,
Australia,2021-03-28,9.1,-0.573,
Australia,2021-03-29,9.1,-0.573,
Australia,2021-03-30,9.1,-0.573,
Australia,2021-03-31,9.1,-0.573,
Australia,2021-04-01,9.1,-0.573,
Australia,2021-04-02,9.1,-0.573,
Australia,2021-04-03,9.1,-0.573,
Australia,2021-04-04,12.6,-0.573,
Australia,2021-04-05,12.6,-0.573,
Australia,2021-04-06,12.6,-0.573,
Australia,2021-04-07,12.6,-0.573,
Australia,2021-04-08,12.6,-0.573,
Australia,2021-04-09,12.6,-0.573,
Australia,2021-04-10,12.6,-0.573,
Australia,2021-04-11,8.1,-0.573,
Australia,2021-04-12,8.1,-0.573,
Australia,2021-04-13,8.1,-0.573,
Australia,2021-04-14,8.1,-0.573,
Australia,2021-04-15,8.1,-0.573,
Australia,2021-04-16,8.1,-0.573,
Australia,2021-04-17,8.1,-0.573,
Australia,2021-04-18,16.3,-0.573,
Australia,2021-04-19,16.3,-0.573,
Australia,2021-04-20,16.3,-0.573,
Australia,2021-04-21,16.3,-0.573,
Australia,2021-04-22,16.3,-0.573,
Australia,2021-04-23,16.3,-0.573,
Australia,2021-04-24,16.3,-0.573,
Australia,2021-04-25,21.0,-0.572,
Australia,2021-04-26,21.0,-0.572,
Australia,2021-04-27,21.0,-0.572,
Australia,2021-04-28,21.0,-0.572,
Australia,2021-04-29,21.0,-0.572,
Australia,2021-04-30,21.0,-0.572,
Australia,2021-05-01,21.0,-0.572,
Australia,2021-05-02,22.9,-0.572,
Australia,2021-05-03,22.9,-0.572,
Australia,2021-05-04,22.9,-0.572,
Australia,2021-05-05,22.9,-0.572,
Australia,2021-05-06,22.9,-0.572,
Australia,2021-05-07,22.9,-0.572,
Australia,2021-05-08,22.9,-0.572,
Australia,2021-05-09,13.9,-0.573,
Australia,2021-05-10,13.9,-0.573,
Australia,2021-05-11,13.9,-0.573,
Australia,2021-05-12,13.9,-0.573,
Australia,2021-05-13,13.9,-0.573,
Australia,2021-05-14,13.9,-0.573,
Australia,2021-05-15,13.9,-0.573,
Australia,2021-05-16,7.4,-0.573,
Australia,2021-05-17,7.4,-0.573,
Australia,2021-05-18,7.4,-0.573,
Australia,2021-05-19,7.4,-0.573,
Australia,2021-05-20,7.4,-0.573,
Australia,2021-05-21,7.4,-0.573,
Australia,2021-05-22,7.4,-0.573,
Australia,2021-05-23,5.1,-0.573,
Australia,2021-05-24,5.1,-0.573,
Australia,2021-05-25,5.1,-0.573,
Australia,2021-05-26,5.1,-0.573,
Australia,2021-05-27,5.1,-0.573,
Australia,2021-05-28,5.1,-0.573,
Australia,2021-05-29,5.1,-0.573,
Australia,2021-05-30,12.4,-0.573,
Australia,2021-05-31,12.4,-0.573,
Australia,2021-06-01,12.4,-0.573,
Australia,2021-06-02,12.4,-0.573,
Australia,2021-06-03,12.4,-0.573,
Australia,2021-06-04,12.4,-0.573,
Australia,2021-06-05,12.4,-0.573,
Australia,2021-06-06,51.0,-0.571,
Australia,2021-06-07,51.0,-0.571,
Australia,2021-06-08,51.0,-0.571,
Australia,2021-06-09,51.0,-0.571,
Australia,2021-06-10,51.0,-0.571,
Australia,2021-06-11,51.0,-0.571,
Australia,2021-06-12,51.0,-0.571,
Australia,2021-06-13,8.3,-0.573,
Australia,2021-06-14,8.3,-0.573,
Australia,2021-06-15,8.3,-0.573,
Australia,2021-06-16,8.3,-0.573,
Australia,2021-06-17,8.3,-0.573,
Australia,2021-06-18,8.3,-0.573,
Australia,2021-06-19,8.3,-0.573,
Australia,2021-06-20,12.4,-0.573,
Australia,2021-06-21,12.4,-0.573,
Australia,2021-06-22,12.4,-0.573,
Australia,2021-06-23,12.4,-0.573,
Australia,2021-06-24,12.4,-0.573,
Australia,2021-06-25,12.4,-0.573,
Australia,2021-06-26,12.4,-0.573,
Australia,2021-06-27,33.6,-0.572,
Australia,2021-06-28,33.6,-0.572,
Australia,2021-06-29,33.6,-0.572,
Australia,2021-06-30,33.6,-0.572,
Australia,2021-07-01,33.6,-0.572,
Australia,2021-07-02,33.6,-0.572,
Australia,2021-07-03,33.6,-0.572,
Australia,2021-07-04,39.4,-0.571,
Australia,2021-07-05,39.4,-0.571,
Australia,2021-07-06,39.4,-0.571,
Australia,2021-07-07,39.4,-0.571,
Australia,2021-07-08,39.4,-0.571,
Australia,2021-07-09,39.4,-0.571,
Australia,2021-07-10,39.4,-0.571,
Australia,2021-07-11,78.4,-0.569,
Australia,2021-07-12,78.4,-0.569,
Australia,2021-07-13,78.4,-0.569,
Australia,2021-07-14,78.4,-0.569,
Australia,2021-07-15,78.4,-0.569,
Australia,2021-07-16,78.4,-0.569,
Australia,2021-07-17,78.4,-0.569,
Australia,2021-07-18,125.0,-0.566,
Australia,2021-07-19,125.0,-0.566,
Australia,2021-07-20,125.0,-0.566,
Australia,2021-07-21,125.0,-0.566,
Australia,2021-07-22,125.0,-0.566,
Australia,2021-07-23,125.0,-0.566,
Australia,2021-07-24,125.0,-0.566,
Australia,2021-07-25,180.0,-0.563,
Australia,2021-07-26,180.0,-0.563,
Australia,2021-07-27,180.0,-0.563,
Australia,2021-07-28,180.0,-0.563,
Australia,2021-07-29,180.0,-0.563,
Australia,2021-07-30,180.0,-0.563,
Australia,2021-07-31,180.0,-0.563,
Australia,2021-08-01,238.1,-0.559,
Australia,2021-08-02,238.1,-0.559,
Australia,2021-08-03,238.1,-0.559,
Australia,2021-08-04,238.1,-0.559,
Australia,2021-08-05,238.1,-0.559,
Australia,2021-08-06,238.1,-0.559,
Australia,2021-08-07,238.1,-0.559,
Australia,2021-08-08,330.4,-0.553,
Australia,2021-08-09,330.4,-0.553,
Australia,2021-08-10,330.4,-0.553,
Australia,2021-08-11,330.4,-0.553,
Australia,2021-08-12,330.4,-0.553,
Australia,2021-08-13,330.4,-0.553,
Australia,2021-08-14,330.4,-0.553,
Australia,2021-08-15,516.1,-0.542,
Australia,2021-08-16,516.1,-0.542,
Australia,2021-08-17,516.1,-0.542,
Australia,2021-08-18,516.1,-0.542,
Australia,2021-08-19,516.1,-0.542,
Australia,2021-08-20,516.1,-0.542,
Australia,2021-08-21,516.1,-0.542,
Australia,2021-08-22,876.1,-0.52,
Australia,2021-08-23,876.1,-0.52,
Australia,2021-08-24,876.1,-0.52,
Australia,2021-08-25,876.1,-0.52,
Australia,2021-08-26,876.1,-0.52,
Australia,2021-08-27,876.1,-0.52,
Australia,2021-08-28,876.1,-0.52,
Australia,2021-08-29,1162.9,-0.502,
Australia,2021-08-30,1162.9,-0.502,
Australia,2021-08-31,1162.9,-0.502,
Australia,2021-09-01,1162.9,-0.502,
Australia,2021-09-02,1162.9,-0.502,
Australia,2021-09-03,1162.9,-0.502,
Australia,2021-09-04,1162.9,-0.502,
Australia,2021-09-05,1584.9,-0.476,
Australia,2021-09-06,1584.9,-0.476,
Australia,2021-09-07,1584.9,-0.476,
Australia,2021-09-08,1584.9,-0.476,
Australia,2021-09-09,1584.9,-0.476,
Australia,2021-09-10,1584.9,-0.476,
Australia,2021-09-11,1584.9,-0.476,
Australia,2021-09-12,1799.4,-0.463,
Australia,2021-09-13,1799.4,-0.463,
Australia,2021-09-14,1799.4,-0.463,
Australia,2021-09-15,1799.4,-0.463,
Australia,2021-09-16,1799.4,-0.463,
Australia,2021-09-17,1799.4,-0.463,
Australia,2021-09-18,1799.4,-0.463,
Australia,2021-09-19,1757.3,-0.465,
Australia,2021-09-20,1757.3,-0.465,
Australia,2021-09-21,1757.3,-0.465,
Australia,2021-09-22,1757.3,-0.465,
Australia,2021-09-23,1757.3,-0.465,
Australia,2021-09-24,1757.3,-0.465,
Australia,2021-09-25,1757.3,-0.465,
Australia,2021-09-26,1785.4,-0.463,
Australia,2021-09-27,1785.4,-0.463,
Australia,2021-09-28,1785.4,-0.463,
Australia,2021-09-29,1785.4,-0.463,
Australia,2021-09-30,1785.4,-0.463,
Australia,2021-10-01,1785.4,-0.463,
Australia,2021-10-02,1785.4,-0.463,
Australia,2021-10-03,2200.1,-0.438,
Australia,2021-10-04,2200.1,-0.438,
Australia,2021-10-05,2200.1,-0.438,
Australia,2021-10-06,2200.1,-0.438,
Australia,2021-10-07,2200.1,-0.438,
Australia,2021-10-08,2200.1,-0.438,
Australia,2021-10-09,2200.1,-0.438,
Australia,2021-10-10,2183.0,-0.439,
Australia,2021-10-11,2183.0,-0.439,
Australia,2021-10-12,2183.0,-0.439,
Australia,2021-10-13,2183.0,-0.439,
Australia,2021-10-14,2183.0,-0.439,
Australia,2021-10-15,2183.0,-0.439,
Australia,2021-10-16,2183.0,-0.439,
Australia,2021-10-17,2192.4,-0.438,
Australia,2021-10-18,2192.4,-0.438,
Australia,2021-10-19,2192.4,-0.438,
Australia,2021-10-20,2192.4,-0.438,
Australia,2021-10-21,2192.4,-0.438,
Australia,2021-10-22,2192.4,-0.438,
Australia,2021-10-23,2192.4,-0.438,
Australia,2021-10-24,1965.6,-0.452,
Australia,2021-10-25,1965.6,-0.452,
Australia,2021-10-26,1965.6,-0.452,
Australia,2021-10-27,1965.6,-0.452,
Australia,2021-10-28,1965.6,-0.452,
Australia,2021-10-29,1965.6,-0.452,
Australia,2021-10-30,1965.6,-0.452,
Australia,2021-10-31,1435.1,-0.485,
Australia,2021-11-01,1435.1,-0.485,
