country,date,actual,trend,seasonal,residual
United States,2021-08-17,126637.71,123623.1,8.32,3006.28
United States,2021-08-18,126637.71,126260.34,-1.32,378.69
United States,2021-08-19,126637.71,128897.58,-10.84,-2249.03
United States,2021-08-20,126637.71,131534.82,-20.08,-4877.03
United States,2021-08-21,126637.71,134172.06,-28.31,-7506.04
United States,2021-08-22,145709.43,137522.86,27.86,8158.72
United States,2021-08-23,145709.43,139507.87,18.05,6183.51
United States,2021-08-24,145709.43,141492.88,8.32,4208.23
United States,2021-08-25,145709.43,143477.89,-1.32,2232.86
United States,2021-08-26,145709.43,145462.9,-10.84,257.38
United States,2021-08-27,145709.43,147447.91,-20.08,-1718.39
United States,2021-08-28,145709.43,149432.92,-28.31,-3695.18
United States,2021-08-29,156412.86,151888.03,27.86,4496.97
United States,2021-08-30,156412.86,153071.7,18.05,3323.11
United States,2021-08-31,156412.86,154255.36,8.32,2149.17
United States,2021-09-01,156412.86,155439.03,-1.32,975.15
United States,2021-09-02,156412.86,156622.7,-10.84,-199.0
United States,2021-09-03,156412.86,157806.36,-20.08,-1373.42
United States,2021-09-04,156412.86,158990.03,-28.31,-2548.87
United States,2021-09-05,163464.43,159014.83,27.86,4421.74
United States,2021-09-06,163464.43,158326.07,18.05,5120.31
United States,2021-09-07,163464.43,157637.31,8.32,5818.8
United States,2021-09-08,163464.43,156948.54,-1.32,6517.2
United States,2021-09-09,163464.43,156259.78,-10.84,7215.49
United States,2021-09-10,163464.43,155571.02,-20.08,7913.49
United States,2021-09-11,163464.43,154882.26,-28.31,8610.48
United States,2021-09-12,146081.43,154335.25,27.86,-8281.67
United States,2021-09-13,146081.43,153318.13,18.05,-7254.76
United States,2021-09-14,146081.43,152301.02,8.32,-6227.91
United States,2021-09-15,146081.43,151283.9,-1.32,-5201.16
United States,2021-09-16,146081.43,150266.79,-10.84,-4174.52
United States,2021-09-17,146081.43,149249.68,-20.08,-3148.16
United States,2021-09-18,146081.43,148232.56,-28.31,-2122.83
United States,2021-09-19,148207.71,145452.02,27.86,2727.84
United States,2021-09-20,148207.71,143830.34,18.05,4359.31
United States,2021-09-21,148207.71,142208.67,8.32,5990.72
United States,2021-09-22,148207.71,140586.99,-1.32,7622.04
United States,2021-09-23,148207.71,138965.31,-10.84,9253.24
United States,2021-09-24,148207.71,137343.64,-20.08,10884.15
United States,2021-09-25,148207.71,135721.96,-28.31,12514.05
United States,2021-09-26,121756.29,133180.23,27.86,-11451.79
United States,2021-09-27,121756.29,130496.74,18.05,-8758.51
United States,2021-09-28,121756.29,127813.26,8.32,-6065.29
United States,2021-09-29,121756.29,125129.77,-1.32,-3372.16
United States,2021-09-30,121756.29,122446.29,-10.84,-679.16
United States,2021-10-01,121756.29,119762.8,-20.08,2013.57
United States,2021-10-02,121756.29,117079.32,-28.31,4705.28
United States,2021-10-03,107955.43,113693.89,27.86,-5766.31
United States,2021-10-04,107955.43,112071.89,18.05,-4134.51
United States,2021-10-05,107955.43,110449.89,8.32,-2502.78
United States,2021-10-06,107955.43,108827.89,-1.32,-871.14
United States,2021-10-07,107955.43,107205.89,-10.84,760.38
United States,2021-10-08,107955.43,105583.89,-20.08,2391.62
United States,2021-10-09,107955.43,103961.89,-28.31,4021.85
United States,2021-10-10,97426.29,101389.92,27.86,-3991.48
United States,2021-10-11,97426.29,99738.0,18.05,-2329.77
United States,2021-10-12,97426.29,98086.09,8.32,-668.12
United States,2021-10-13,97426.29,96434.17,-1.32,993.44
United States,2021-10-14,97426.29,94782.26,-10.84,2654.87
United States,2021-10-15,97426.29,93130.34,-20.08,4316.03
United States,2021-10-16,97426.29,91478.43,-28.31,5976.17
United States,2021-10-17,83176.71,89124.67,27.86,-5975.81
United States,2021-10-18,83176.71,87472.85,18.05,-4314.19
United States,2021-10-19,83176.71,85821.03,8.32,-2652.64
United States,2021-10-20,83176.71,84169.21,-1.32,-991.18
United States,2021-10-21,83176.71,82517.39,-10.84,670.16
United States,2021-10-22,83176.71,80865.57,-20.08,2331.22
United States,2021-10-23,83176.71,79213.75,-28.31,3991.26
United States,2021-10-24,72649.0,77729.96,27.86,-5108.82
United States,2021-10-25,72649.0,77196.14,18.05,-4565.2
United States,2021-10-26,72649.0,76662.32,8.32,-4021.65
United States,2021-10-27,72649.0,76128.5,-1.32,-3478.18
United States,2021-10-28,72649.0,75594.69,-10.84,-2934.84
United States,2021-10-29,72649.0,75060.87,-20.08,-2391.78
United States,2021-10-30,72649.0,74527.05,-28.31,-1849.74
United States,2021-10-31,75169.43,73841.09,27.86,1300.49
United States,2021-11-01,75169.43,73856.97,18.05,1294.4
United States,2021-11-02,75169.43,73872.86,8.32,1288.25
United States,2021-11-03,75169.43,73888.74,-1.32,1282.0
United States,2021-11-04,75169.43,73904.63,-10.84,1275.64
United States,2021-11-05,75169.43,73920.52,-20.08,1269.0
United States,2021-11-06,75169.43,73936.4,-28.31,1261.33
United States,2021-11-07,72887.29,74399.61,27.86,-1540.18
United States,2021-11-08,72887.29,74694.79,18.05,-1825.56
United States,2021-11-09,72887.29,74989.97,8.32,-2111.01
United States,2021-11-10,72887.29,75285.15,-1.32,-2396.54
United States,2021-11-11,72887.29,75580.33,-10.84,-2682.2
United States,2021-11-12,72887.29,75875.52,-20.08,-2968.14
United States,2021-11-13,72887.29,76170.7,-28.31,-3255.1
United States,2021-11-14,79597.14,77605.84,27.86,1963.45
United States,2021-11-15,79597.14,79193.12,18.05,385.96
United States,2021-11-16,79597.14,80780.41,8.32,-1191.59
United States,2021-11-17,79597.14,82367.69,-1.32,-2769.24
United States,2021-11-18,79597.14,83954.98,-10.84,-4347.0
United States,2021-11-19,79597.14,85542.27,-20.08,-5925.04
United States,2021-11-20,79597.14,87129.55,-28.31,-7504.11
United States,2021-11-21,96696.57,87912.25,27.86,8756.47
United States,2021-11-22,96696.57,88247.62,18.05,8430.9
United States,2021-11-23,96696.57,88582.99,8.32,8105.26
United States,2021-11-24,96696.57,88918.36,-1.32,7779.53
United States,2021-11-25,96696.57,89253.73,-10.84,7453.68
United States,2021-11-26,96696.57,89589.1,-20.08,7127.55
United States,2021-11-27,96696.57,89924.47,-28.31,6800.4
United States,2021-11-28,84627.71,91770.54,27.86,-7170.69
United States,2021-11-29,84627.71,92476.64,18.05,-7866.99
United States,2021-11-30,84627.71,93182.75,8.32,-8563.36
United States,2021-12-01,84627.71,93888.85,-1.32,-9259.82
United States,2021-12-02,84627.71,94594.96,-10.84,-9956.41
United States,2021-12-03,84627.71,95301.06,-20.08,-10653.27
United States,2021-12-04,84627.71,96007.17,-28.31,-11351.15
United States,2021-12-05,107288.14,97512.82,27.86,9747.47
United States,2021-12-06,107288.14,99823.05,18.05,7447.03
United States,2021-12-07,107288.14,102133.29,8.32,5146.52
United States,2021-12-08,107288.14,104443.53,-1.32,2845.93
United States,2021-12-09,107288.14,106753.77,-10.84,545.21
United States,2021-12-10,107288.14,109064.01,-20.08,-1755.79
United States,2021-12-11,107288.14,111374.25,-28.31,-4057.8
United States,2021-12-12,119281.29,114295.34,27.86,4958.09
United States,2021-12-13,119281.29,115705.74,18.05,3557.49
United States,2021-12-14,119281.29,117116.14,8.32,2156.82
United States,2021-12-15,119281.29,118526.54,-1.32,756.07
United States,2021-12-16,119281.29,119936.94,-10.84,-644.81
United States,2021-12-17,119281.29,121347.34,-20.08,-2045.97
United States,2021-12-18,119281.29,122757.74,-28.31,-3448.15
United States,2021-12-19,128444.14,129104.43,27.86,-688.15
United States,2021-12-20,128444.14,134651.57,18.05,-6225.49
United States,2021-12-21,128444.14,140198.71,8.32,-11762.9
United States,2021-12-22,128444.14,145745.86,-1.32,-17300.4
United States,2021-12-23,128444.14,151293.0,-10.84,-22838.02
United States,2021-12-24,128444.14,156840.14,-20.08,-28375.92
United States,2021-12-25,128444.14,162387.29,-28.31,-33914.84
United States,2021-12-26,202488.43,180264.13,27.86,22196.44
United States,2021-12-27,202488.43,197530.12,18.05,4940.25
United States,2021-12-28,202488.43,214796.11,8.32,-12316.01
United States,2021-12-29,202488.43,232062.1,-1.32,-29572.36
United States,2021-12-30,202488.43,249328.1,-10.84,-46828.82
United States,2021-12-31,202488.43,266594.09,-20.08,-64085.57
United States,2022-01-01,202488.43,283860.08,-28.31,-81343.34
United States,2022-01-02,387434.0,319896.15,27.86,67509.99
United States,2022-01-03,387434.0,350995.94,18.05,36420.0
United States,2022-01-04,387434.0,382095.73,8.32,5329.94
United States,2022-01-05,387434.0,413195.53,-1.32,-25760.21
United States,2022-01-06,387434.0,444295.32,-10.84,-56850.47
United States,2022-01-07,387434.0,475395.11,-20.08,-87941.02
United States,2022-01-08,387434.0,506494.9,-28.31,-119032.59
United States,2022-01-09,668985.29,546814.08,27.86,122143.36
United States,2022-01-10,668985.29,574803.55,18.05,94163.68
United States,2022-01-11,668985.29,602793.03,8.32,66183.94
United States,2022-01-12,668985.29,630782.51,-1.32,38204.1
United States,2022-01-13,668985.29,658771.98,-10.84,10224.15
United States,2022-01-14,668985.29,686761.46,-20.08,-17756.09
United States,2022-01-15,668985.29,714750.93,-28.31,-45737.34
United States,2022-01-16,807276.14,736949.51,27.86,70298.78
United States,2022-01-17,807276.14,740377.99,18.05,66880.09
United States,2022-01-18,807276.14,743806.48,8.32,63461.34
United States,2022-01-19,807276.14,747234.96,-1.32,60042.5
United States,2022-01-20,807276.14,750663.45,-10.84,56623.53
United States,2022-01-21,807276.14,754091.93,-20.08,53204.29
United States,2022-01-22,807276.14,757520.42,-28.31,49784.03
United States,2022-01-23,720412.57,749009.61,27.86,-28624.89
United States,2022-01-24,720412.57,731279.41,18.05,-10884.89
United States,2022-01-25,720412.57,713549.21,8.32,6855.04
United States,2022-01-26,720412.57,695819.01,-1.32,24594.88
United States,2022-01-27,720412.57,678088.81,-10.84,42334.6
United States,2022-01-28,720412.57,660358.61,-20.08,60074.05
United States,2022-01-29,720412.57,642628.41,-28.31,77812.47
United States,2022-01-30,541323.14,609654.86,27.86,-68359.57
United States,2022-01-31,541323.14,582472.21,18.05,-41167.12
United States,2022-02-01,541323.14,555289.56,8.32,-13974.74
United States,2022-02-02,541323.14,528106.91,-1.32,13217.55
United States,2022-02-03,541323.14,500924.27,-10.84,40409.72
United States,2022-02-04,541323.14,473741.62,-20.08,67601.6
United States,2022-02-05,541323.14,446558.97,-28.31,94792.47
United States,2022-02-06,312672.86,410170.63,27.86,-97525.62
United States,2022-02-07,312672.86,385721.58,18.05,-73066.78
United States,2022-02-08,312672.86,361272.53,8.32,-48608.0
United States,2022-02-09,312672.86,336823.49,-1.32,-24149.31
United States,2022-02-10,312672.86,312374.44,-10.84,309.26
United States,2022-02-11,312672.86,287925.39,-20.08,24767.55
United States,2022-02-12,312672.86,263476.34,-28.31,49224.82
United States,2022-02-13,174587.43,234132.48,27.86,-59572.9
United States,2022-02-14,174587.43,220031.96,18.05,-45462.59
United States,2022-02-15,174587.43,205931.45,8.32,-31352.34
United States,2022-02-16,174587.43,191830.93,-1.32,-17242.18
United States,2022-02-17,174587.43,177730.42,-10.84,-3132.15
United States,2022-02-18,174587.43,163629.9,-20.08,10977.61
United States,2022-02-19,174587.43,149529.39,-28.31,25086.35
United States,2022-02-20,101165.14,133049.03,27.86,-31911.74
United States,2022-02-21,101165.14,125774.36,18.05,-24627.28
United States,2022-02-22,101165.14,118499.69,8.32,-17342.88
United States,2022-02-23,101165.14,111225.03,-1.32,-10058.57
United States,2022-02-24,101165.14,103950.36,-10.84,-2774.38
United States,2022-02-25,101165.14,96675.69,-20.08,4509.53
United States,2022-02-26,101165.14,89401.03,-28.31,11792.42
United States,2022-02-27,65467.43,80928.62,27.86,-15489.04
United States,2022-02-28,65467.43,77351.03,18.05,-11901.65
United States,2022-03-01,65467.43,73773.44,8.32,-8314.33
United States,2022-03-02,65467.43,70195.85,-1.32,-4727.1
United States,2022-03-03,65467.43,66618.26,-10.84,-1139.99
United States,2022-03-04,65467.43,63040.67,-20.08,2446.84
United States,2022-03-05,65467.43,59463.08,-28.31,6032.66
United States,2022-03-06,47501.29,54950.47,27.86,-7477.04
United States,2022-03-07,47501.29,52817.71,18.05,-5334.47
United States,2022-03-08,47501.29,50684.95,8.32,-3191.98
United States,2022-03-09,47501.29,48552.18,-1.32,-1049.57
United States,2022-03-10,47501.29,46419.42,-10.84,1092.71
United States,2022-03-11,47501.29,44286.66,-20.08,3234.71
United States,2022-03-12,47501.29,42153.9,-28.31,5375.7
United States,2022-03-13,33476.0,39777.4,27.86,-6329.26
United States,2022-03-14,33476.0,38598.65,18.05,-5140.7
United States,2022-03-15,33476.0,37419.9,8.32,-3952.22
United States,2022-03-16,33476.0,36241.14,-1.32,-2763.82
United States,2022-03-17,33476.0,35062.39,-10.84,-1575.55
United States,2022-03-18,33476.0,33883.64,-20.08,-387.56
United States,2022-03-19,33476.0,32704.89,-28.31,799.42
United States,2022-03-20,29820.0,31380.7,27.86,-1588.55
United States,2022-03-21,29820.0,30991.52,18.05,-1189.58
United States,2022-03-22,29820.0,30602.35,8.32,-790.68
United States,2022-03-23,29820.0,30213.18,-1.32,-391.86
United States,2022-03-24,29820.0,29824.01,-10.84,6.83
United States,2022-03-25,29820.0,29434.84,-20.08,405.24
United States,2022-03-26,29820.0,29045.67,-28.31,802.64
United States,2022-03-27,27638.43,28665.97,27.86,-1055.4
United States,2022-03-28,27638.43,28530.01,18.05,-909.63
United States,2022-03-29,27638.43,28394.05,8.32,-763.94
United States,2022-03-30,27638.43,28258.09,-1.32,-618.34
United States,2022-03-31,27638.43,28122.12,-10.84,-472.85
United States,2022-04-01,27638.43,27986.16,-20.08,-327.65
United States,2022-04-02,27638.43,27850.2,-28.31,-183.46
United States,2022-04-03,27780.57,27778.31,27.86,-25.6
United States,2022-04-04,27780.57,27851.87,18.05,-89.35
United States,2022-04-05,27780.57,27925.42,8.32,-153.17
United States,2022-04-06,27780.57,27998.97,-1.32,-217.08
United States,2022-04-07,27780.57,28072.52,-10.84,-281.11
United States,2022-04-08,27780.57,28146.07,-20.08,-345.42
United States,2022-04-09,27780.57,28219.63,-28.31,-410.75
United States,2022-04-10,28741.71,28738.39,27.86,-24.53
United States,2022-04-11,28741.71,29247.67,18.05,-524.02
United States,2022-04-12,28741.71,29756.96,8.32,-1023.57
United States,2022-04-13,28741.71,30266.25,-1.32,-1523.22
United States,2022-04-14,28741.71,30775.53,-10.84,-2022.98
United States,2022-04-15,28741.71,31284.82,-20.08,-2523.03
United States,2022-04-16,28741.71,31794.1,-28.31,-3024.09
United States,2022-04-17,35419.86,32806.08,27.86,2585.93
United States,2022-04-18,35419.86,33753.97,18.05,1647.83
United States,2022-04-19,35419.86,34701.87,8.32,709.67
United States,2022-04-20,35419.86,35649.76,-1.32,-228.58
United States,2022-04-21,35419.86,36597.66,-10.84,-1166.96
United States,2022-04-22,35419.86,37545.55,-20.08,-2105.61
United States,2022-04-23,35419.86,38493.45,-28.31,-3045.28
United States,2022-04-24,42960.14,40182.56,27.86,2749.72
United States,2022-04-25,42960.14,41426.47,18.05,1515.62
United States,2022-04-26,42960.14,42670.37,8.32,281.45
United States,2022-04-27,42960.14,43914.28,-1.32,-952.82
United States,2022-04-28,42960.14,45158.18,-10.84,-2187.2
United States,2022-04-29,42960.14,46402.09,-20.08,-3421.86
United States,2022-04-30,42960.14,47645.99,-28.31,-4657.54
United States,2022-05-01,54078.43,49719.5,27.86,4331.07
United States,2022-05-02,54078.43,51290.33,18.05,2770.04
United States,2022-05-03,54078.43,52861.16,8.32,1208.95
United States,2022-05-04,54078.43,54431.99,-1.32,-352.24
United States,2022-05-05,54078.43,56002.82,-10.84,-1913.55
United States,2022-05-06,54078.43,57573.65,-20.08,-3475.13
United States,2022-05-07,54078.43,59144.48,-28.31,-5037.74
United States,2022-05-08,66522.57,62041.94,27.86,4452.77
United States,2022-05-09,66522.57,64198.19,18.05,2306.33
United States,2022-05-10,66522.57,66354.44,8.32,159.81
United States,2022-05-11,66522.57,68510.68,-1.32,-1986.8
United States,2022-05-12,66522.57,70666.93,-10.84,-4133.52
United States,2022-05-13,66522.57,72823.18,-20.08,-6280.53
United States,2022-05-14,66522.57,74979.43,-28.31,-8428.55
United States,2022-05-15,86422.14,78369.39,27.86,8024.9
United States,2022-05-16,86422.14,80929.74,18.05,5474.34
United States,2022-05-17,86422.14,83490.09,8.32,2923.72
United States,2022-05-18,86422.14,86050.45,-1.32,373.01
United States,2022-05-19,86422.14,88610.8,-10.84,-2177.82
United States,2022-05-20,86422.14,91171.15,-20.08,-4728.93
United States,2022-05-21,86422.14,93731.5,-28.31,-7281.06
United States,2022-05-22,104927.86,96351.14,27.86,8548.86
United States,2022-05-23,104927.86,97644.14,18.05,7265.66
United States,2022-05-24,104927.86,98937.14,8.32,5982.39
United States,2022-05-25,104927.86,100230.14,-1.32,4699.04
United States,2022-05-26,104927.86,101523.14,-10.84,3415.56
United States,2022-05-27,104927.86,102816.14,-20.08,2131.8
United States,2022-05-28,104927.86,104109.14,-28.31,847.02
United States,2022-05-29,105817.14,104782.21,27.86,1007.07
United States,2022-05-30,105817.14,104221.56,18.05,1577.52
United States,2022-05-31,105817.14,103660.91,8.32,2147.9
United States,2022-06-01,105817.14,103100.27,-1.32,2718.19
United States,2022-06-02,105817.14,102539.62,-10.84,3288.36
United States,2022-06-03,105817.14,101978.97,-20.08,3858.25
United States,2022-06-04,105817.14,101418.32,-28.31,4427.12
United States,2022-06-05,96518.14,101480.69,27.86,-4990.41
United States,2022-06-06,96518.14,101483.78,18.05,-4983.69
United States,2022-06-07,96518.14,101486.86,8.32,-4977.05
United States,2022-06-08,96518.14,101489.95,-1.32,-4970.49
United States,2022-06-09,96518.14,101493.04,-10.84,-4964.06
United States,2022-06-10,96518.14,101496.12,-20.08,-4957.9
United States,2022-06-11,96518.14,101499.21,-28.31,-4952.76
United States,2022-06-12,105863.43,100847.17,27.86,4988.4
United States,2022-06-13,105863.43,100815.07,18.05,5030.31
United States,2022-06-14,105863.43,100782.96,8.32,5072.15
United States,2022-06-15,105863.43,100750.86,-1.32,5113.89
United States,2022-06-16,105863.43,100718.75,-10.84,5155.52
United States,2022-06-17,105863.43,100686.65,-20.08,5196.87
United States,2022-06-18,105863.43,100654.54,-28.31,5237.19
United States,2022-06-19,96036.57,100978.45,27.86,-4969.73
United States,2022-06-20,96036.57,100679.33,18.05,-4660.82
United States,2022-06-21,96036.57,100380.22,8.32,-4351.97
United States,2022-06-22,96036.57,100081.1,-1.32,-4043.21
United States,2022-06-23,96036.57,99781.99,-10.84,-3734.58
United States,2022-06-24,96036.57,99482.87,-20.08,-3426.22
United States,2022-06-25,96036.57,99183.76,-28.31,-3118.88
United States,2022-06-26,101376.71,99495.45,27.86,1853.4
United States,2022-06-27,101376.71,100462.27,18.05,896.38
United States,2022-06-28,101376.71,101429.09,8.32,-60.71
United States,2022-06-29,101376.71,102395.91,-1.32,-1017.88
United States,2022-06-30,101376.71,103362.73,-10.84,-1975.18
United States,2022-07-01,101376.71,104329.55,-20.08,-2932.76
United States,2022-07-02,101376.71,105296.37,-28.31,-3891.36
United States,2022-07-03,110538.86,105977.45,27.86,4533.56
United States,2022-07-04,110538.86,106302.51,18.05,4218.29
United States,2022-07-05,110538.86,106627.58,8.32,3902.96
United States,2022-07-06,110538.86,106952.65,-1.32,3587.53
United States,2022-07-07,110538.86,107277.71,-10.84,3271.99
United States,2022-07-08,110538.86,107602.78,-20.08,2956.16
United States,2022-07-09,110538.86,107927.85,-28.31,2639.32
United States,2022-07-10,106252.71,109628.72,27.86,-3403.87
United States,2022-07-11,106252.71,110718.79,18.05,-4484.13
United States,2022-07-12,106252.71,111808.86,8.32,-5564.47
United States,2022-07-13,106252.71,112898.92,-1.32,-6644.89
United States,2022-07-14,106252.71,113988.99,-10.84,-7725.44
United States,2022-07-15,106252.71,115079.06,-20.08,-8806.26
United States,2022-07-16,106252.71,116169.12,-28.31,-9888.11
United States,2022-07-17,126889.86,117454.1,27.86,9407.9
United States,2022-07-18,126889.86,119024.83,18.05,7846.98
United States,2022-07-19,126889.86,120595.55,8.32,6285.99
United States,2022-07-20,126889.86,122166.28,-1.32,4724.9
United States,2022-07-21,126889.86,123737.0,-10.84,3163.7
United States,2022-07-22,126889.86,125307.72,-20.08,1602.22
United States,2022-07-23,126889.86,126878.45,-28.31,39.72
United States,2022-07-24,129813.57,128823.34,27.86,962.37
United States,2022-07-25,129813.57,129392.43,18.05,403.09
United States,2022-07-26,129813.57,129961.51,8.32,-156.27
United States,2022-07-27,129813.57,130530.6,-1.32,-715.71
United States,2022-07-28,129813.57,131099.68,-10.84,-1275.27
United States,2022-07-29,129813.57,131668.77,-20.08,-1835.12
United States,2022-07-30,129813.57,132237.86,-28.31,-2395.98
United States,2022-07-31,135426.14,131283.78,27.86,4114.51
United States,2022-08-01,135426.14,130134.79,18.05,5273.3
United States,2022-08-02,135426.14,128985.8,8.32,6432.02
United States,2022-08-03,135426.14,127836.81,-1.32,7590.65
United States,2022-08-04,135426.14,126687.82,-10.84,8749.17
United States,2022-08-05,135426.14,125538.83,-20.08,9907.4
United States,2022-08-06,135426.14,124389.83,-28.31,11064.61
United States,2022-08-07,112578.71,122417.67,27.86,-9866.82
United States,2022-08-08,112578.71,120071.34,18.05,-7510.68
United States,2022-08-09,112578.71,117725.01,8.32,-5154.62
United States,2022-08-10,112578.71,115378.67,-1.32,-2798.64
United States,2022-08-11,112578.71,113032.34,-10.84,-442.79
United States,2022-08-12,112578.71,110686.01,-20.08,1912.79
United States,2022-08-13,112578.71,108339.67,-28.31,4267.34
United States,2022-08-14,100231.14,105453.41,27.86,-5250.12
United States,2022-08-15,100231.14,104090.3,18.05,-3877.22
United States,2022-08-16,100231.14,102727.2,8.32,-2504.38
United States,2022-08-17,100231.14,101364.09,-1.32,-1131.63
United States,2022-08-18,100231.14,100000.99,-10.84,240.99
United States,2022-08-19,100231.14,98637.88,-20.08,1613.34
United States,2022-08-20,100231.14,97274.78,-28.31,2984.67
United States,2022-08-21,92132.14,95582.19,27.86,-3477.9
United States,2022-08-22,92132.14,94712.77,18.05,-2598.68
United States,2022-08-23,92132.14,93843.35,8.32,-1719.53
United States,2022-08-24,92132.14,92973.93,-1.32,-840.47
United States,2022-08-25,92132.14,92104.51,-10.84,38.47
United States,2022-08-26,92132.14,91235.09,-20.08,917.13
United States,2022-08-27,92132.14,90365.68,-28.31,1794.77
United States,2022-08-28,87189.86,89210.87,27.86,-2048.86
United States,2022-08-29,87189.86,88595.99,18.05,-1424.19
United States,2022-08-30,87189.86,87981.11,8.32,-799.58
United States,2022-08-31,87189.86,87366.24,-1.32,-175.06
United States,2022-09-01,87189.86,86751.36,-10.84,449.34
United States,2022-09-02,87189.86,86136.49,-20.08,1073.46
United States,2022-09-03,87189.86,85521.61,-28.31,1696.55
United States,2022-09-04,82909.0,83660.51,27.86,-779.36
United States,2022-09-05,82909.0,82128.89,18.05,762.06
United States,2022-09-06,82909.0,80597.27,8.32,2303.41
United States,2022-09-07,82909.0,79065.65,-1.32,3844.67
United States,2022-09-08,82909.0,77534.03,-10.84,5385.81
United States,2022-09-09,82909.0,76002.41,-20.08,6926.67
United States,2022-09-10,82909.0,74470.79,-28.31,8466.52
United States,2022-09-11,64215.57,72533.38,27.86,-8345.67
United States,2022-09-12,64215.57,70881.36,18.05,-6683.85
United States,2022-09-13,64215.57,69229.34,8.32,-5022.09
United States,2022-09-14,64215.57,67577.32,-1.32,-3360.43
United States,2022-09-15,64215.57,65925.3,-10.84,-1698.89
United States,2022-09-16,64215.57,64273.28,-20.08,-37.63
United States,2022-09-17,64215.57,62621.26,-28.31,1622.61
United States,2022-09-18,58128.71,60605.66,27.86,-2504.81
United States,2022-09-19,58128.71,59836.29,18.05,-1725.64
United States,2022-09-20,58128.71,59066.92,8.32,-946.53
United States,2022-09-21,58128.71,58297.55,-1.32,-167.52
United States,2022-09-22,58128.71,57528.18,-10.84,611.37
United States,2022-09-23,58128.71,56758.81,-20.08,1389.99
United States,2022-09-24,58128.71,55989.44,-28.31,2167.58
United States,2022-09-25,52675.0,54767.77,27.86,-2120.63
United States,2022-09-26,52675.0,53951.89,18.05,-1294.95
United States,2022-09-27,52675.0,53136.02,8.32,-469.34
United States,2022-09-28,52675.0,52320.14,-1.32,356.18
United States,2022-09-29,52675.0,51504.27,-10.84,1181.58
United States,2022-09-30,52675.0,50688.39,-20.08,2006.69
United States,2022-10-01,52675.0,49872.51,-28.31,2830.79
United States,2022-10-02,45890.57,48669.49,27.86,-2806.78
United States,2022-10-03,45890.57,47830.06,18.05,-1957.54
United States,2022-10-04,45890.57,46990.62,8.32,-1108.37
United States,2022-10-05,45890.57,46151.18,-1.32,-259.29
United States,2022-10-06,45890.57,45311.74,-10.84,589.67
United States,2022-10-07,45890.57,44472.3,-20.08,1438.35
United States,2022-10-08,45890.57,43632.87,-28.31,2286.01
United States,2022-10-09,40083.43,42514.34,27.86,-2458.77
United States,2022-10-10,40083.43,41848.11,18.05,-1782.74
United States,2022-10-11,40083.43,41181.89,8.32,-1106.78
United States,2022-10-12,40083.43,40515.66,-1.32,-430.91
United States,2022-10-13,40083.43,39849.43,-10.84,244.84
United States,2022-10-14,40083.43,39183.2,-20.08,920.31
United States,2022-10-15,40083.43,38516.97,-28.31,1594.76
United States,2022-10-16,35897.14,38159.83,27.86,-2290.54
United States,2022-10-17,35897.14,38189.83,18.05,-2310.74
United States,2022-10-18,35897.14,38219.83,8.32,-2331.01
United States,2022-10-19,35897.14,38249.83,-1.32,-2351.37
United States,2022-10-20,35897.14,38279.83,-10.84,-2371.85
United States,2022-10-21,35897.14,38309.83,-20.08,-2392.61
United States,2022-10-22,35897.14,38339.83,-28.31,-2414.38
United States,2022-10-23,40533.43,38097.66,27.86,2407.92
United States,2022-10-24,40533.43,38134.57,18.05,2380.8
United States,2022-10-25,40533.43,38171.49,8.32,2353.62
United States,2022-10-26,40533.43,38208.4,-1.32,2326.35
United States,2022-10-27,40533.43,38245.32,-10.84,2298.96
United States,2022-10-28,40533.43,38282.23,-20.08,2271.28
United States,2022-10-29,40533.43,38319.14,-28.31,2242.59
United States,2022-10-30,36450.86,38471.75,27.86,-2048.75
United States,2022-10-31,36450.86,38315.28,18.05,-1882.47
United States,2022-11-01,36450.86,38158.8,8.32,-1716.27
United States,2022-11-02,36450.86,38002.33,-1.32,-1550.15
United States,2022-11-03,36450.86,37845.85,-10.84,-1384.15
United States,2022-11-04,36450.86,37689.37,-20.08,-1218.43
United States,2022-11-05,36450.86,37532.9,-28.31,-1053.73
United States,2022-11-06,38186.29,37524.93,27.86,633.51
United States,2022-11-07,38186.29,37789.13,18.05,379.11
United States,2022-11-08,38186.29,38053.33,8.32,124.64
United States,2022-11-09,38186.29,38317.53,-1.32,-129.92
United States,2022-11-10,38186.29,38581.73,-10.84,-384.6
United States,2022-11-11,38186.29,38845.93,-20.08,-639.55
United States,2022-11-12,38186.29,39110.13,-28.31,-895.53
United States,2022-11-13,40413.86,39298.97,27.86,1087.04
United States,2022-11-14,40413.86,39372.11,18.05,1023.7
United States,2022-11-15,40413.86,39445.25,8.32,960.29
United States,2022-11-16,40413.86,39518.39,-1.32,896.79
United States,2022-11-17,40413.86,39591.54,-10.84,833.17
United States,2022-11-18,40413.86,39664.68,-20.08,769.26
United States,2022-11-19,40413.86,39737.82,-28.31,704.34
United States,2022-11-20,39283.43,40050.84,27.86,-795.27
United States,2022-11-21,39283.43,40215.35,18.05,-949.98
United States,2022-11-22,39283.43,40379.87,8.32,-1104.76
United States,2022-11-23,39283.43,40544.38,-1.32,-1259.63
United States,2022-11-24,39283.43,40708.9,-10.84,-1414.62
United States,2022-11-25,39283.43,40873.41,-20.08,-1569.9
United States,2022-11-26,39283.43,41037.92,-28.31,-1726.19
