country,date,actual,trend,seasonal,residual
South Korea,2022-10-24,25267.0,24943.52,20.57,302.91
South Korea,2022-10-25,25267.0,25817.7,10.46,-561.15
South Korea,2022-10-26,25267.0,26691.88,0.32,-1425.2
South Korea,2022-10-27,25267.0,27566.06,-9.84,-2289.21
South Korea,2022-10-28,25267.0,28440.24,-19.94,-3153.3
South Korea,2022-10-29,25267.0,29314.42,-30.51,-4016.91
South Korea,2022-10-30,34495.0,30740.74,30.67,3723.59
South Korea,2022-10-31,34495.0,31908.09,20.57,2566.34
South Korea,2022-11-01,34495.0,33075.43,10.46,1409.12
South Korea,2022-11-02,34495.0,34242.77,0.32,251.91
South Korea,2022-11-03,34495.0,35410.11,-9.84,-905.27
South Korea,2022-11-04,34495.0,36577.46,-19.94,-2062.52
South Korea,2022-11-05,34495.0,37744.8,-30.51,-3219.29
South Korea,2022-11-06,42777.14,39450.71,30.67,3295.76
South Korea,2022-11-07,42777.14,40541.43,20.57,2215.14
South Korea,2022-11-08,42777.14,41632.14,10.46,1134.54
South Korea,2022-11-09,42777.14,42722.85,0.32,53.96
South Korea,2022-11-10,42777.14,43813.57,-9.84,-1026.58
South Korea,2022-11-11,42777.14,44904.28,-19.94,-2107.21
South Korea,2022-11-12,42777.14,45995.0,-30.51,-3187.35
South Korea,2022-11-13,50855.71,47167.1,30.67,3657.94
South Korea,2022-11-14,50855.71,47787.06,20.57,3048.08
South Korea,2022-11-15,50855.71,48407.03,10.46,2438.23
South Korea,2022-11-16,50855.71,49026.99,0.32,1828.4
South Korea,2022-11-17,50855.71,49646.95,-9.84,1218.61
South Korea,2022-11-18,50855.71,50266.91,-19.94,608.73
South Korea,2022-11-19,50855.71,50886.87,-30.51,-0.65
South Korea,2022-11-20,52076.57,51642.22,30.67,403.68
South Korea,2022-11-21,52076.57,51858.99,20.57,197.01
South Korea,2022-11-22,52076.57,52075.76,10.46,-9.65
South Korea,2022-11-23,52076.57,52292.53,0.32,-216.28
South Korea,2022-11-24,52076.57,52509.3,-9.84,-422.89
South Korea,2022-11-25,52076.57,52726.08,-19.94,-629.57
South Korea,2022-11-26,52076.57,52942.85,-30.51,-835.77
South Korea,2022-11-27,54107.29,53081.74,30.67,994.88
South Korea,2022-11-28,54107.29,53139.25,20.57,947.47
South Korea,2022-11-29,54107.29,53196.75,10.46,900.08
South Korea,2022-11-30,54107.29,53254.26,0.32,852.71
South Korea,2022-12-01,54107.29,53311.76,-9.84,805.37
South Korea,2022-12-02,54107.29,53369.27,-19.94,757.96
South Korea,2022-12-03,54107.29,53426.77,-30.51,711.03
South Korea,2022-12-04,52939.14,53958.73,30.67,-1050.26
South Korea,2022-12-05,52939.14,54355.31,20.57,-1436.75
South Korea,2022-12-06,52939.14,54751.9,10.46,-1823.21
South Korea,2022-12-07,52939.14,55148.48,0.32,-2209.66
South Korea,2022-12-08,52939.14,55545.06,-9.84,-2596.07
South Korea,2022-12-09,52939.14,55941.64,-19.94,-2982.56
South Korea,2022-12-10,52939.14,56338.22,-30.51,-3368.57
South Korea,2022-12-11,60056.0,57110.22,30.67,2915.11
South Korea,2022-12-12,60056.0,57960.09,20.57,2075.33
South Korea,2022-12-13,60056.0,58809.97,10.46,1235.57
South Korea,2022-12-14,60056.0,59659.85,0.32,395.83
South Korea,2022-12-15,60056.0,60509.72,-9.84,-443.88
South Korea,2022-12-16,60056.0,61359.6,-19.94,-1283.67
South Korea,2022-12-17,60056.0,62209.48,-30.51,-2122.97
South Korea,2022-12-18,65687.29,63163.65,30.67,2492.97
South Korea,2022-12-19,65687.29,63643.36,20.57,2023.36
South Korea,2022-12-20,65687.29,64123.08,10.46,1553.76
South Korea,2022-12-21,65687.29,64602.79,0.32,1084.18
South Korea,2022-12-22,65687.29,65082.51,-9.84,614.63
South Korea,2022-12-23,65687.29,65562.22,-19.94,145.01
South Korea,2022-12-24,65687.29,66041.93,-30.51,-324.13
South Korea,2022-12-25,67251.71,66397.68,30.67,823.37
South Korea,2022-12-26,67251.71,66378.0,20.57,853.14
South Korea,2022-12-27,67251.71,66358.32,10.46,882.93
South Korea,2022-12-28,67251.71,66338.65,0.32,912.74
South Korea,2022-12-29,67251.71,66318.97,-9.84,942.59
South Korea,2022-12-30,67251.71,66299.29,-19.94,972.35
South Korea,2022-12-31,67251.71,66279.62,-30.51,1002.6
South Korea,2023-01-01,65392.14,65746.18,30.67,-384.71
South Korea,2023-01-02,65392.14,65108.44,20.57,263.13
South Korea,2023-01-03,65392.14,64470.71,10.46,910.97
South Korea,2023-01-04,65392.14,63832.98,0.32,1558.84
South Korea,2023-01-05,65392.14,63195.24,-9.84,2206.74
South Korea,2023-01-06,65392.14,62557.51,-19.94,2854.56
South Korea,2023-01-07,65392.14,61919.78,-30.51,3502.87
South Korea,2023-01-08,57685.71,60162.91,30.67,-2507.87
South Korea,2023-01-09,57685.71,58530.02,20.57,-864.88
South Korea,2023-01-10,57685.71,56897.12,10.46,778.13
South Korea,2023-01-11,57685.71,55264.22,0.32,2421.16
South Korea,2023-01-12,57685.71,53631.33,-9.84,4064.23
South Korea,2023-01-13,57685.71,51998.43,-19.94,5707.21
South Korea,2023-01-14,57685.71,50365.54,-30.51,7350.68
South Korea,2023-01-15,40898.71,47840.71,30.67,-6972.67
South Korea,2023-01-16,40898.71,45829.64,20.57,-4951.5
South Korea,2023-01-17,40898.71,43818.58,10.46,-2930.32
South Korea,2023-01-18,40898.71,41807.51,0.32,-909.12
South Korea,2023-01-19,40898.71,39796.44,-9.84,1112.11
South Korea,2023-01-20,40898.71,37785.38,-19.94,3133.27
South Korea,2023-01-21,40898.71,35774.31,-30.51,5154.91
South Korea,2023-01-22,27519.71,33357.85,30.67,-5868.81
South Korea,2023-01-23,27519.71,32060.53,20.57,-4561.39
South Korea,2023-01-24,27519.71,30763.21,10.46,-3253.95
South Korea,2023-01-25,27519.71,29465.88,0.32,-1946.49
South Korea,2023-01-26,27519.71,28168.56,-9.84,-639.01
South Korea,2023-01-27,27519.71,26871.24,-19.94,668.41
South Korea,2023-01-28,27519.71,25573.91,-30.51,1976.31
South Korea,2023-01-29,21438.86,23874.09,30.67,-2465.9
South Korea,2023-01-30,21438.86,23066.21,20.57,-1647.92
South Korea,2023-01-31,21438.86,22258.32,10.46,-829.92
South Korea,2023-02-01,21438.86,21450.44,0.32,-11.9
South Korea,2023-02-02,21438.86,20642.55,-9.84,806.15
South Korea,2023-02-03,21438.86,19834.67,-19.94,1624.13
South Korea,2023-02-04,21438.86,19026.78,-30.51,2442.59
South Korea,2023-02-05,15401.43,18075.83,30.67,-2705.07
South Korea,2023-02-06,15401.43,17530.27,20.57,-2149.41
South Korea,2023-02-07,15401.43,16984.71,10.46,-1593.73
South Korea,2023-02-08,15401.43,16439.14,0.32,-1038.04
South Korea,2023-02-09,15401.43,15893.58,-9.84,-482.31
South Korea,2023-02-10,15401.43,15348.02,-19.94,73.34
South Korea,2023-02-11,15401.43,14802.46,-30.51,629.48
South Korea,2023-02-12,13255.43,14129.13,30.67,-904.36
South Korea,2023-02-13,13255.43,13858.29,20.57,-623.43
South Korea,2023-02-14,13255.43,13587.45,10.46,-342.48
South Korea,2023-02-15,13255.43,13316.61,0.32,-61.5
South Korea,2023-02-16,13255.43,13045.77,-9.84,219.5
South Korea,2023-02-17,13255.43,12774.94,-19.94,500.43
South Korea,2023-02-18,13255.43,12504.1,-30.51,781.84
South Korea,2023-02-19,11338.86,12137.4,30.67,-829.21
South Korea,2023-02-20,11338.86,11913.77,20.57,-595.48
South Korea,2023-02-21,11338.86,11690.14,10.46,-361.74
South Korea,2023-02-22,11338.86,11466.52,0.32,-127.98
South Korea,2023-02-23,11338.86,11242.89,-9.84,105.82
South Korea,2023-02-24,11338.86,11019.26,-19.94,339.54
South Korea,2023-02-25,11338.86,10795.63,-30.51,573.74
South Korea,2023-02-26,9901.0,10540.86,30.67,-670.53
South Korea,2023-02-27,9901.0,10413.86,20.57,-533.43
South Korea,2023-02-28,9901.0,10286.86,10.46,-396.32
South Korea,2023-03-01,9901.0,10159.86,0.32,-259.18
South Korea,2023-03-02,9901.0,10032.86,-9.84,-122.01
South Korea,2023-03-03,9901.0,9905.86,-19.94,15.08
South Korea,2023-03-04,9901.0,9778.86,-30.51,152.65
South Korea,2023-03-05,9433.86,9687.85,30.67,-284.66
South Korea,2023-03-06,9433.86,9692.7,20.57,-279.41
South Korea,2023-03-07,9433.86,9697.54,10.46,-274.14
South Korea,2023-03-08,9433.86,9702.39,0.32,-268.85
South Korea,2023-03-09,9433.86,9707.24,-9.84,-263.53
South Korea,2023-03-10,9433.86,9712.09,-19.94,-258.29
South Korea,2023-03-11,9433.86,9716.93,-30.51,-252.56
South Korea,2023-03-12,9973.71,9669.24,30.67,273.8
South Korea,2023-03-13,9973.71,9652.68,20.57,300.45
South Korea,2023-03-14,9973.71,9636.13,10.46,327.12
South Korea,2023-03-15,9973.71,9619.58,0.32,353.81
South Korea,2023-03-16,9973.71,9603.03,-9.84,380.53
South Korea,2023-03-17,9973.71,9586.47,-19.94,407.17
South Korea,2023-03-18,9973.71,9569.92,-30.51,434.3
South Korea,2023-03-19,9185.57,9609.82,30.67,-454.92
South Korea,2023-03-20,9185.57,9613.72,20.57,-448.72
South Korea,2023-03-21,9185.57,9617.63,10.46,-442.51
South Korea,2023-03-22,9185.57,9621.53,0.32,-436.28
South Korea,2023-03-23,9185.57,9625.44,-9.84,-430.02
South Korea,2023-03-24,9185.57,9629.34,-19.94,-423.84
South Korea,2023-03-25,9185.57,9633.25,-30.51,-417.17
South Korea,2023-03-26,10032.29,9645.68,30.67,355.94
South Korea,2023-03-27,10032.29,9710.65,20.57,301.07
South Korea,2023-03-28,10032.29,9775.62,10.46,246.21
South Korea,2023-03-29,10032.29,9840.59,0.32,191.38
South Korea,2023-03-30,10032.29,9905.56,-9.84,136.57
South Korea,2023-03-31,10032.29,9970.53,-19.94,81.69
South Korea,2023-04-01,10032.29,10035.51,-30.51,27.29
South Korea,2023-04-02,10160.14,10124.83,30.67,4.64
South Korea,2023-04-03,10160.14,10157.71,20.57,-18.14
South Korea,2023-04-04,10160.14,10190.58,10.46,-40.9
South Korea,2023-04-05,10160.14,10223.46,0.32,-63.64
South Korea,2023-04-06,10160.14,10256.33,-9.84,-86.35
South Korea,2023-04-07,10160.14,10289.21,-19.94,-109.13
South Korea,2023-04-08,10160.14,10322.09,-30.51,-131.44
South Korea,2023-04-09,10525.43,10368.38,30.67,126.38
South Korea,2023-04-10,10525.43,10406.15,20.57,98.71
South Korea,2023-04-11,10525.43,10443.92,10.46,71.05
South Korea,2023-04-12,10525.43,10481.69,0.32,43.42
South Korea,2023-04-13,10525.43,10519.47,-9.84,15.81
South Korea,2023-04-14,10525.43,10557.24,-19.94,-11.87
South Korea,2023-04-15,10525.43,10595.01,-30.51,-39.07
South Korea,2023-04-16,10726.71,10769.26,30.67,-73.21
South Korea,2023-04-17,10726.71,10919.15,20.57,-213.01
South Korea,2023-04-18,10726.71,11069.05,10.46,-352.79
South Korea,2023-04-19,10726.71,11218.94,0.32,-492.55
South Korea,2023-04-20,10726.71,11368.84,-9.84,-632.28
South Korea,2023-04-21,10726.71,11518.73,-19.94,-772.09
South Korea,2023-04-22,10726.71,11668.63,-30.51,-911.41
South Korea,2023-04-23,12773.86,11846.24,30.67,896.95
South Korea,2023-04-24,12773.86,12010.43,20.57,742.86
South Korea,2023-04-25,12773.86,12174.62,10.46,588.78
South Korea,2023-04-26,12773.86,12338.81,0.32,434.73
South Korea,2023-04-27,12773.86,12503.0,-9.84,280.7
South Korea,2023-04-28,12773.86,12667.19,-19.94,126.6
South Korea,2023-04-29,12773.86,12805.8,-30.51,-1.43
South Korea,2023-04-30,13189.57,12965.73,30.67,193.18
South Korea,2023-05-01,13189.57,12981.72,20.57,187.28
South Korea,2023-05-02,13189.57,13000.61,10.46,178.5
South Korea,2023-05-03,13189.57,13023.29,0.32,165.96
South Korea,2023-05-04,13189.57,13051.0,-9.84,148.41
South Korea,2023-05-05,13189.57,13085.64,-19.94,123.86
