country,date,actual,trend,seasonal,residual
India,2021-11-01,13976.0,14245.62,10.07,-279.69
India,2021-11-02,13976.0,14002.64,3.83,-30.47
India,2021-11-03,13976.0,13759.66,-2.25,218.6
India,2021-11-04,13976.0,13516.68,-8.13,467.46
India,2021-11-05,13976.0,13273.69,-13.65,715.96
India,2021-11-06,13976.0,13030.71,-17.11,962.39
India,2021-11-07,11748.0,12783.3,16.42,-1051.73
India,2021-11-08,11748.0,12630.34,10.07,-892.41
India,2021-11-09,11748.0,12477.38,3.83,-733.21
India,2021-11-10,11748.0,12324.42,-2.25,-574.16
India,2021-11-11,11748.0,12171.46,-8.13,-415.32
India,2021-11-12,11748.0,12018.49,-13.65,-256.84
India,2021-11-13,11748.0,11865.53,-17.11,-100.43
India,2021-11-14,11681.57,11630.05,16.42,35.1
India,2021-11-15,11681.57,11543.09,10.07,128.41
India,2021-11-16,11681.57,11456.14,3.83,221.6
India,2021-11-17,11681.57,11369.19,-2.25,314.64
India,2021-11-18,11681.57,11282.24,-8.13,407.47
India,2021-11-19,11681.57,11195.28,-13.65,499.94
India,2021-11-20,11681.57,11108.33,-17.11,590.35
India,2021-11-21,10443.71,10916.65,16.42,-489.37
India,2021-11-22,10443.71,10729.41,10.07,-295.77
India,2021-11-23,10443.71,10542.16,3.83,-102.28
India,2021-11-24,10443.71,10354.91,-2.25,91.05
India,2021-11-25,10443.71,10167.67,-8.13,284.18
India,2021-11-26,10443.71,9980.42,-13.65,476.94
India,2021-11-27,10443.71,9793.17,-17.11,667.65
India,2021-11-28,8872.86,9592.8,16.42,-736.36
India,2021-11-29,8872.86,9474.95,10.07,-612.16
India,2021-11-30,8872.86,9357.1,3.83,-488.07
India,2021-12-01,8872.86,9239.26,-2.25,-364.14
India,2021-12-02,8872.86,9121.41,-8.13,-240.42
India,2021-12-03,8872.86,9003.56,-13.65,-117.05
India,2021-12-04,8872.86,8885.72,-17.11,4.25
India,2021-12-05,8676.0,8734.75,16.42,-75.18
India,2021-12-06,8676.0,8688.52,10.07,-22.58
India,2021-12-07,8676.0,8642.28,3.83,29.89
India,2021-12-08,8676.0,8596.04,-2.25,82.21
India,2021-12-09,8676.0,8549.8,-8.13,134.33
India,2021-12-10,8676.0,8503.56,-13.65,186.09
India,2021-12-11,8676.0,8457.33,-17.11,235.78
India,2021-12-12,8179.29,8339.75,16.42,-176.89
India,2021-12-13,8179.29,8235.31,10.07,-66.09
India,2021-12-14,8179.29,8130.86,3.83,44.6
India,2021-12-15,8179.29,8026.41,-2.25,155.13
India,2021-12-16,8179.29,7921.97,-8.13,265.46
India,2021-12-17,8179.29,7817.52,-13.65,375.42
India,2021-12-18,8179.29,7713.07,-17.11,483.33
India,2021-12-19,7109.29,7577.78,16.42,-484.92
India,2021-12-20,7109.29,7475.61,10.07,-376.39
India,2021-12-21,7109.29,7373.44,3.83,-267.98
India,2021-12-22,7109.29,7271.27,-2.25,-159.72
India,2021-12-23,7109.29,7169.1,-8.13,-51.67
India,2021-12-24,7109.29,7066.92,-13.65,56.02
India,2021-12-25,7109.29,6964.75,-17.11,161.64
India,2021-12-26,6646.71,7394.04,16.42,-763.75
India,2021-12-27,6646.71,7894.66,10.07,-1258.01
India,2021-12-28,6646.71,8395.28,3.83,-1752.4
India,2021-12-29,6646.71,8895.89,-2.25,-2246.93
India,2021-12-30,6646.71,9396.51,-8.13,-2741.67
India,2021-12-31,6646.71,9897.13,-13.65,-3236.77
India,2022-01-01,6646.71,10397.75,-17.11,-3733.93
India,2022-01-02,14618.57,16008.29,16.42,-1406.15
India,2022-01-03,14618.57,21649.67,10.07,-7041.17
India,2022-01-04,14618.57,27291.06,3.83,-12676.32
India,2022-01-05,14618.57,32932.44,-2.25,-18311.61
India,2022-01-06,14618.57,38573.82,-8.13,-23947.11
India,2022-01-07,14618.57,44215.2,-13.65,-29582.98
India,2022-01-08,14618.57,49856.58,-17.11,-35220.9
India,2022-01-09,91267.43,64595.94,16.42,26655.06
India,2022-01-10,91267.43,78803.85,10.07,12453.51
India,2022-01-11,91267.43,93011.75,3.83,-1748.15
India,2022-01-12,91267.43,107219.66,-2.25,-15949.97
India,2022-01-13,91267.43,121427.56,-8.13,-30152.0
India,2022-01-14,91267.43,135635.47,-13.65,-44354.38
India,2022-01-15,91267.43,149843.37,-17.11,-58558.83
India,2022-01-16,227737.14,169012.61,16.42,58708.11
India,2022-01-17,227737.14,183071.92,10.07,44655.15
India,2022-01-18,227737.14,197131.24,3.83,30602.07
India,2022-01-19,227737.14,211190.55,-2.25,16548.84
India,2022-01-20,227737.14,225249.86,-8.13,2495.41
India,2022-01-21,227737.14,239309.18,-13.65,-11558.39
India,2022-01-22,227737.14,253368.49,-17.11,-25614.25
India,2022-01-23,302157.14,264953.12,16.42,37187.59
India,2022-01-24,302157.14,267439.77,10.07,34707.3
India,2022-01-25,302157.14,269926.42,3.83,32226.89
India,2022-01-26,302157.14,272413.07,-2.25,29746.33
India,2022-01-27,302157.14,274899.71,-8.13,27265.56
India,2022-01-28,302157.14,277386.36,-13.65,24784.43
India,2022-01-29,302157.14,279873.01,-17.11,22301.24
India,2022-01-30,265036.86,275124.97,16.42,-10104.54
India,2022-01-31,265036.86,265415.6,10.07,-388.81
India,2022-02-01,265036.86,255706.23,3.83,9326.8
India,2022-02-02,265036.86,245996.86,-2.25,19042.26
India,2022-02-03,265036.86,236287.49,-8.13,28757.51
India,2022-02-04,265036.86,226578.11,-13.65,38472.4
India,2022-02-05,265036.86,216868.74,-17.11,48185.22
India,2022-02-06,156516.57,200946.68,16.42,-44446.53
India,2022-02-07,156516.57,187499.3,10.07,-30992.79
India,2022-02-08,156516.57,174051.91,3.83,-17539.17
India,2022-02-09,156516.57,160604.53,-2.25,-4085.71
India,2022-02-10,156516.57,147157.15,-8.13,9367.55
India,2022-02-11,156516.57,133709.77,-13.65,22820.45
India,2022-02-12,156516.57,120262.39,-17.11,36271.29
India,2022-02-13,63326.14,104412.81,16.42,-41103.09
India,2022-02-14,63326.14,95797.91,10.07,-32481.84
India,2022-02-15,63326.14,87183.02,3.83,-23860.71
India,2022-02-16,63326.14,78568.12,-2.25,-15239.73
India,2022-02-17,63326.14,69953.23,-8.13,-6618.95
India,2022-02-18,63326.14,61338.33,-13.65,2001.46
India,2022-02-19,63326.14,52723.44,-17.11,10619.81
India,2022-02-20,27293.14,43180.84,16.42,-15904.13
India,2022-02-21,27293.14,39850.95,10.07,-12567.88
India,2022-02-22,27293.14,36521.05,3.83,-9231.74
India,2022-02-23,27293.14,33191.16,-2.25,-5895.76
India,2022-02-24,27293.14,29861.26,-8.13,-2559.99
India,2022-02-25,27293.14,26531.37,-13.65,775.42
India,2022-02-26,27293.14,23201.47,-17.11,4108.77
India,2022-02-27,13377.71,19425.79,16.42,-6064.5
India,2022-02-28,13377.71,18052.3,10.07,-4684.66
India,2022-03-01,13377.71,16678.82,3.83,-3304.94
India,2022-03-02,13377.71,15305.33,-2.25,-1925.37
India,2022-03-03,13377.71,13931.85,-8.13,-546.0
India,2022-03-04,13377.71,12558.36,-13.65,833.0
India,2022-03-05,13377.71,11184.88,-17.11,2209.94
India,2022-03-06,6690.86,9632.36,16.42,-2957.93
India,2022-03-07,6690.86,9007.54,10.07,-2326.75
India,2022-03-08,6690.86,8382.72,3.83,-1695.69
India,2022-03-09,6690.86,7757.91,-2.25,-1064.79
India,2022-03-10,6690.86,7133.09,-8.13,-434.09
India,2022-03-11,6690.86,6508.27,-13.65,196.24
India,2022-03-12,6690.86,5883.45,-17.11,824.52
India,2022-03-13,4005.43,5152.08,16.42,-1163.07
India,2022-03-14,4005.43,4866.5,10.07,-871.13
India,2022-03-15,4005.43,4580.92,3.83,-579.32
India,2022-03-16,4005.43,4295.33,-2.25,-287.65
India,2022-03-17,4005.43,4009.75,-8.13,3.81
India,2022-03-18,4005.43,3724.17,-13.65,294.91
India,2022-03-19,4005.43,3438.59,-17.11,583.95
India,2022-03-20,2407.14,3103.12,16.42,-712.41
India,2022-03-21,2407.14,2946.69,10.07,-549.61
India,2022-03-22,2407.14,2790.25,3.83,-386.94
India,2022-03-23,2407.14,2633.81,-2.25,-224.42
India,2022-03-24,2407.14,2477.37,-8.13,-62.1
India,2022-03-25,2407.14,2320.93,-13.65,99.86
India,2022-03-26,2407.14,2164.5,-17.11,259.75
India,2022-03-27,1658.86,1980.11,16.42,-337.68
India,2022-03-28,1658.86,1902.29,10.07,-253.49
India,2022-03-29,1658.86,1824.46,3.83,-169.43
India,2022-03-30,1658.86,1746.63,-2.25,-85.51
India,2022-03-31,1658.86,1668.8,-8.13,-1.81
India,2022-04-01,1658.86,1590.97,-13.65,81.54
India,2022-04-02,1658.86,1513.14,-17.11,162.82
India,2022-04-03,1239.71,1420.67,16.42,-197.38
India,2022-04-04,1239.71,1378.08,10.07,-148.43
India,2022-04-05,1239.71,1335.48,3.83,-99.6
India,2022-04-06,1239.71,1292.89,-2.25,-50.93
India,2022-04-07,1239.71,1250.3,-8.13,-2.46
India,2022-04-08,1239.71,1207.71,-13.65,45.65
India,2022-04-09,1239.71,1165.12,-17.11,91.69
India,2022-04-10,1020.0,1119.54,16.42,-115.97
India,2022-04-11,1020.0,1101.9,10.07,-91.97
India,2022-04-12,1020.0,1084.26,3.83,-68.09
India,2022-04-13,1020.0,1066.63,-2.25,-44.37
India,2022-04-14,1020.0,1048.99,-8.13,-20.86
India,2022-04-15,1020.0,1031.35,-13.65,2.3
India,2022-04-16,1020.0,1013.71,-17.11,23.39
India,2022-04-17,975.14,1078.19,16.42,-119.47
India,2022-04-18,975.14,1157.31,10.07,-192.24
India,2022-04-19,975.14,1236.44,3.83,-265.13
India,2022-04-20,975.14,1315.56,-2.25,-338.17
India,2022-04-21,975.14,1394.69,-8.13,-411.41
India,2022-04-22,975.14,1473.81,-13.65,-485.02
India,2022-04-23,975.14,1552.93,-17.11,-560.69
India,2022-04-24,2206.86,1691.06,16.42,499.38
India,2022-04-25,2206.86,1832.17,10.07,364.62
India,2022-04-26,2206.86,1973.29,3.83,229.74
India,2022-04-27,2206.86,2114.4,-2.25,94.71
India,2022-04-28,2206.86,2255.52,-8.13,-40.52
India,2022-04-29,2206.86,2396.63,-13.65,-176.12
India,2022-04-30,2206.86,2537.75,-17.11,-313.78
India,2022-05-01,3091.86,2691.84,16.42,383.59
India,2022-05-02,3091.86,2763.82,10.07,317.97
India,2022-05-03,3091.86,2835.8,3.83,252.23
India,2022-05-04,3091.86,2907.78,-2.25,186.33
India,2022-05-05,3091.86,2979.76,-8.13,120.23
India,2022-05-06,3091.86,3051.74,-13.65,53.77
India,2022-05-07,3091.86,3123.72,-17.11,-14.76
India,2022-05-08,3286.57,3161.41,16.42,108.74
India,2022-05-09,3286.57,3140.1,10.07,136.41
India,2022-05-10,3286.57,3118.78,3.83,163.96
India,2022-05-11,3286.57,3097.47,-2.25,191.36
India,2022-05-12,3286.57,3076.15,-8.13,218.55
India,2022-05-13,3286.57,3054.84,-13.65,245.39
India,2022-05-14,3286.57,3033.52,-17.11,270.15
India,2022-05-15,2772.14,2968.08,16.42,-212.37
India,2022-05-16,2772.14,2889.67,10.07,-127.59
India,2022-05-17,2772.14,2811.25,3.83,-42.94
India,2022-05-18,2772.14,2732.83,-2.25,41.57
India,2022-05-19,2772.14,2654.41,-8.13,125.86
India,2022-05-20,2772.14,2575.99,-13.65,209.8
India,2022-05-21,2772.14,2497.57,-17.11,291.67
India,2022-05-22,2110.29,2437.25,16.42,-343.38
India,2022-05-23,2110.29,2411.22,10.07,-311.0
India,2022-05-24,2110.29,2385.19,3.83,-278.73
India,2022-05-25,2110.29,2359.16,-2.25,-246.62
India,2022-05-26,2110.29,2333.13,-8.13,-214.71
India,2022-05-27,2110.29,2307.1,-13.65,-183.16
India,2022-05-28,2110.29,2281.08,-17.11,-153.68
India,2022-05-29,2381.71,2322.69,16.42,42.6
India,2022-05-30,2381.71,2408.42,10.07,-36.78
India,2022-05-31,2381.71,2494.15,3.83,-116.27
India,2022-06-01,2381.71,2579.89,-2.25,-195.92
India,2022-06-02,2381.71,2665.62,-8.13,-275.78
India,2022-06-03,2381.71,2751.35,-13.65,-355.99
India,2022-06-04,2381.71,2837.09,-17.11,-438.27
India,2022-06-05,3396.29,3126.88,16.42,252.99
India,2022-06-06,3396.29,3398.57,10.07,-12.35
India,2022-06-07,3396.29,3670.27,3.83,-277.81
India,2022-06-08,3396.29,3941.96,-2.25,-543.42
India,2022-06-09,3396.29,4213.66,-8.13,-809.23
India,2022-06-10,3396.29,4485.35,-13.65,-1075.41
India,2022-06-11,3396.29,4757.05,-17.11,-1343.65
India,2022-06-12,6457.14,5309.46,16.42,1131.26
India,2022-06-13,6457.14,5794.23,10.07,652.84
India,2022-06-14,6457.14,6279.0,3.83,174.31
India,2022-06-15,6457.14,6763.77,-2.25,-304.38
India,2022-06-16,6457.14,7248.54,-8.13,-783.27
India,2022-06-17,6457.14,7733.31,-13.65,-1262.52
India,2022-06-18,6457.14,8218.09,-17.11,-1743.84
India,2022-06-19,10667.86,8880.06,16.42,1771.38
India,2022-06-20,10667.86,9337.97,10.07,1319.82
India,2022-06-21,10667.86,9795.89,3.83,868.14
India,2022-06-22,10667.86,10253.8,-2.25,416.31
India,2022-06-23,10667.86,10711.72,-8.13,-35.72
India,2022-06-24,10667.86,11169.63,-13.65,-488.12
India,2022-06-25,10667.86,11627.55,-17.11,-942.58
India,2022-06-26,13325.86,12268.08,16.42,1041.36
India,2022-06-27,13325.86,12627.9,10.07,687.89
India,2022-06-28,13325.86,12987.72,3.83,334.31
India,2022-06-29,13325.86,13347.53,-2.25,-19.42
India,2022-06-30,13325.86,13707.35,-8.13,-373.36
India,2022-07-01,13325.86,14067.17,-13.65,-727.66
India,2022-07-02,13325.86,14426.99,-17.11,-1084.02
India,2022-07-03,16065.14,14860.77,16.42,1187.94
India,2022-07-04,16065.14,15117.35,10.07,937.72
India,2022-07-05,16065.14,15373.93,3.83,687.38
India,2022-07-06,16065.14,15630.51,-2.25,436.88
India,2022-07-07,16065.14,15887.09,-8.13,186.18
India,2022-07-08,16065.14,16143.67,-13.65,-64.88
India,2022-07-09,16065.14,16400.26,-17.11,-318.01
India,2022-07-10,17174.57,16730.42,16.42,427.73
India,2022-07-11,17174.57,16877.96,10.07,286.54
India,2022-07-12,17174.57,17025.5,3.83,145.24
India,2022-07-13,17174.57,17173.05,-2.25,3.78
India,2022-07-14,17174.57,17320.59,-8.13,-137.89
India,2022-07-15,17174.57,17468.13,-13.65,-279.91
India,2022-07-16,17174.57,17615.68,-17.11,-424.0
India,2022-07-17,18278.29,17860.44,16.42,401.43
India,2022-07-18,18278.29,18031.24,10.07,236.98
India,2022-07-19,18278.29,18202.04,3.83,72.42
India,2022-07-20,18278.29,18372.84,-2.25,-92.3
India,2022-07-21,18278.29,18543.64,-8.13,-257.22
India,2022-07-22,18278.29,18714.44,-13.65,-422.5
India,2022-07-23,18278.29,18885.24,-17.11,-589.84
India,2022-07-24,19736.57,18988.42,16.42,731.72
India,2022-07-25,19736.57,19018.02,10.07,708.48
India,2022-07-26,19736.57,19047.62,3.83,685.12
India,2022-07-27,19736.57,19077.22,-2.25,661.6
India,2022-07-28,19736.57,19106.82,-8.13,637.88
India,2022-07-29,19736.57,19136.42,-13.65,613.8
India,2022-07-30,19736.57,19166.02,-17.11,587.66
India,2022-07-31,18722.29,19146.72,16.42,-440.85
India,2022-08-01,18722.29,19030.19,10.07,-317.97
India,2022-08-02,18722.29,18913.67,3.83,-195.21
India,2022-08-03,18722.29,18797.14,-2.25,-72.6
India,2022-08-04,18722.29,18680.62,-8.13,49.8
India,2022-08-05,18722.29,18564.1,-13.65,171.85
India,2022-08-06,18722.29,18447.57,-17.11,291.83
India,2022-08-07,17988.71,18157.82,16.42,-185.53
India,2022-08-08,17988.71,17935.69,10.07,42.96
India,2022-08-09,17988.71,17713.55,3.83,271.33
India,2022-08-10,17988.71,17491.42,-2.25,499.54
India,2022-08-11,17988.71,17269.29,-8.13,727.56
India,2022-08-12,17988.71,17047.15,-13.65,955.21
India,2022-08-13,17988.71,16825.02,-17.11,1180.8
India,2022-08-14,15390.29,16395.58,16.42,-1021.72
India,2022-08-15,15390.29,16015.05,10.07,-634.83
India,2022-08-16,15390.29,15634.51,3.83,-248.05
India,2022-08-17,15390.29,15253.98,-2.25,138.56
India,2022-08-18,15390.29,14873.45,-8.13,524.98
India,2022-08-19,15390.29,14492.91,-13.65,911.03
India,2022-08-20,15390.29,14112.38,-17.11,1295.02
India,2022-08-21,12280.71,13567.45,16.42,-1303.16
India,2022-08-22,12280.71,13195.74,10.07,-925.1
India,2022-08-23,12280.71,12824.04,3.83,-547.16
India,2022-08-24,12280.71,12452.33,-2.25,-169.37
India,2022-08-25,12280.71,12080.63,-8.13,208.22
India,2022-08-26,12280.71,11708.92,-13.65,585.44
India,2022-08-27,12280.71,11337.22,-17.11,960.6
India,2022-08-28,9814.71,10772.18,16.42,-973.89
India,2022-08-29,9814.71,10414.44,10.07,-609.8
India,2022-08-30,9814.71,10056.71,3.83,-245.83
India,2022-08-31,9814.71,9698.98,-2.25,117.99
India,2022-09-01,9814.71,9341.24,-8.13,481.6
India,2022-09-02,9814.71,8983.51,-13.65,844.85
India,2022-09-03,9814.71,8625.78,-17.11,1206.04
India,2022-09-04,6914.71,8176.82,16.42,-1278.53
India,2022-09-05,6914.71,7892.25,10.07,-987.61
India,2022-09-06,6914.71,7607.69,3.83,-696.81
India,2022-09-07,6914.71,7323.13,-2.25,-406.17
India,2022-09-08,6914.71,7038.57,-8.13,-115.73
India,2022-09-09,6914.71,6754.01,-13.65,174.35
India,2022-09-10,6914.71,6469.45,-17.11,462.37
India,2022-09-11,5546.29,6184.93,16.42,-655.07
India,2022-09-12,5546.29,6093.75,10.07,-557.53
India,2022-09-13,5546.29,6002.57,3.83,-460.11
India,2022-09-14,5546.29,5911.39,-2.25,-362.85
India,2022-09-15,5546.29,5820.21,-8.13,-265.79
India,2022-09-16,5546.29,5729.03,-13.65,-169.09
India,2022-09-17,5546.29,5637.85,-17.11,-74.45
India,2022-09-18,5547.0,5499.97,16.42,30.6
India,2022-09-19,5547.0,5453.33,10.07,83.61
India,2022-09-20,5547.0,5406.68,3.83,136.49
India,2022-09-21,5547.0,5360.03,-2.25,189.22
India,2022-09-22,5547.0,5313.38,-8.13,241.75
India,2022-09-23,5547.0,5266.73,-13.65,293.92
India,2022-09-24,5547.0,5220.09,-17.11,344.02
India,2022-09-25,4846.57,5101.5,16.42,-271.36
India,2022-09-26,4846.57,4982.88,10.07,-146.37
India,2022-09-27,4846.57,4864.25,3.83,-21.51
India,2022-09-28,4846.57,4745.62,-2.25,103.21
India,2022-09-29,4846.57,4626.99,-8.13,227.71
India,2022-09-30,4846.57,4508.36,-13.65,351.86
India,2022-10-01,4846.57,4389.73,-17.11,473.94
India,2022-10-02,3767.57,4186.85,16.42,-435.7
India,2022-10-03,3767.57,4030.66,10.07,-273.15
India,2022-10-04,3767.57,3874.46,3.83,-110.72
India,2022-10-05,3767.57,3718.27,-2.25,51.55
India,2022-10-06,3767.57,3562.08,-8.13,213.62
India,2022-10-07,3767.57,3405.89,-13.65,375.33
India,2022-10-08,3767.57,3249.7,-17.11,534.97
India,2022-10-09,2503.71,3086.74,16.42,-599.45
India,2022-10-10,2503.71,2995.71,10.07,-502.07
India,2022-10-11,2503.71,2904.68,3.83,-404.8
India,2022-10-12,2503.71,2813.65,-2.25,-307.69
India,2022-10-13,2503.71,2722.63,-8.13,-210.78
India,2022-10-14,2503.71,2631.6,-13.65,-114.23
India,2022-10-15,2503.71,2540.57,-17.11,-19.75
India,2022-10-16,2402.14,2421.91,16.42,-36.2
India,2022-10-17,2402.14,2387.51,10.07,4.56
India,2022-10-18,2402.14,2353.11,3.83,45.2
India,2022-10-19,2402.14,2318.71,-2.25,85.68
India,2022-10-20,2402.14,2284.31,-8.13,125.96
India,2022-10-21,2402.14,2249.91,-13.65,165.88
India,2022-10-22,2402.14,2215.51,-17.11,203.74
India,2022-10-23,1987.71,2139.3,16.42,-168.02
India,2022-10-24,1987.71,2069.86,10.07,-92.22
India,2022-10-25,1987.71,2000.43,3.83,-16.55
India,2022-10-26,1987.71,1930.99,-2.25,58.98
India,2022-10-27,1987.71,1861.55,-8.13,134.29
India,2022-10-28,1987.71,1792.11,-13.65,209.25
India,2022-10-29,1987.71,1722.67,-17.11,282.14
India,2022-10-30,1360.57,1641.7,16.42,-297.56
India,2022-10-31,1360.57,1588.36,10.07,-237.86
India,2022-11-01,1360.57,1535.02,3.83,-178.28
India,2022-11-02,1360.57,1481.67,-2.25,-118.85
India,2022-11-03,1360.57,1428.33,-8.13,-59.63
India,2022-11-04,1360.57,1374.99,-13.65,-0.77
India,2022-11-05,1360.57,1321.65,-17.11,56.03
India,2022-11-06,1187.57,1244.35,16.42,-73.21
India,2022-11-07,1187.57,1208.87,10.07,-31.36
India,2022-11-08,1187.57,1173.38,3.83,10.36
India,2022-11-09,1187.57,1137.9,-2.25,51.93
India,2022-11-10,1187.57,1102.41,-8.13,93.29
India,2022-11-11,1187.57,1066.92,-13.65,134.3
India,2022-11-12,1187.57,1031.44,-17.11,173.24
India,2022-11-13,828.29,965.86,16.42,-153.99
India,2022-11-14,828.29,911.81,10.07,-93.59
India,2022-11-15,828.29,857.76,3.83,-33.3
India,2022-11-16,828.29,803.72,-2.25,26.83
India,2022-11-17,828.29,749.67,-8.13,86.75
India,2022-11-18,828.29,695.62,-13.65,146.32
India,2022-11-19,828.29,641.57,-17.11,203.82
India,2022-11-20,376.86,586.66,16.42,-226.23
India,2022-11-21,376.86,555.7,10.07,-188.91
India,2022-11-22,376.86,524.74,3.83,-151.71
India,2022-11-23,376.86,493.77,-2.25,-114.66
India,2022-11-24,376.86,462.81,-8.13,-77.82
India,2022-11-25,376.86,431.85,-13.65,-41.34
India,2022-11-26,376.86,400.89,-17.11,-6.92
India,2022-11-27,363.86,363.1,16.42,-15.66
India,2022-11-28,363.86,355.4,10.07,-1.61
India,2022-11-29,363.86,347.71,3.83,12.32
India,2022-11-30,363.86,340.01,-2.25,26.1
India,2022-12-01,363.86,332.32,-8.13,39.68
India,2022-12-02,363.86,324.62,-13.65,52.89
India,2022-12-03,363.86,316.93,-17.11,64.04
India,2022-12-04,261.43,305.42,16.42,-60.42
India,2022-12-05,261.43,294.78,10.07,-43.42
India,2022-12-06,261.43,284.15,3.83,-26.55
India,2022-12-07,261.43,273.51,-2.25,-9.82
India,2022-12-08,261.43,262.87,-8.13,6.69
India,2022-12-09,261.43,252.23,-13.65,22.85
India,2022-12-10,261.43,241.59,-17.11,36.94
India,2022-12-11,204.29,228.1,16.42,-40.23
India,2022-12-12,204.29,221.43,10.07,-27.21
India,2022-12-13,204.29,214.76,3.83,-14.3
India,2022-12-14,204.29,208.1,-2.25,-1.55
India,2022-12-15,204.29,201.43,-8.13,10.99
India,2022-12-16,204.29,194.76,-13.65,23.18
India,2022-12-17,204.29,188.1,-17.11,33.3
India,2022-12-18,161.43,181.66,16.42,-36.65
India,2022-12-19,161.43,179.03,10.07,-27.67
India,2022-12-20,161.43,176.4,3.83,-18.8
India,2022-12-21,161.43,173.77,-2.25,-10.09
India,2022-12-22,161.43,171.15,-8.13,-1.58
India,2022-12-23,161.43,168.52,-13.65,6.57
India,2022-12-24,161.43,165.89,-17.11,12.65
India,2022-12-25,164.86,166.96,16.42,-18.53
India,2022-12-26,164.86,170.9,10.07,-16.11
India,2022-12-27,164.86,174.83,3.83,-13.8
India,2022-12-28,164.86,178.76,-2.25,-11.65
India,2022-12-29,164.86,182.7,-8.13,-9.7
India,2022-12-30,164.86,186.63,-13.65,-8.12
India,2022-12-31,164.86,190.56,-17.11,-8.6
India,2023-01-01,220.43,191.94,16.42,12.06
India,2023-01-02,220.43,193.1,10.07,17.27
India,2023-01-03,220.43,194.25,3.83,22.35
India,2023-01-04,220.43,195.4,-2.25,27.28
India,2023-01-05,220.43,196.55,-8.13,32.01
India,2023-01-06,220.43,197.7,-13.65,36.38
India,2023-01-07,220.43,198.86,-17.11,38.68
India,2023-01-08,182.14,198.49,16.42,-32.78
India,2023-01-09,182.14,194.43,10.07,-22.36
India,2023-01-10,182.14,190.36,3.83,-12.05
India,2023-01-11,182.14,186.29,-2.25,-1.9
India,2023-01-12,182.14,182.23,-8.13,8.05
India,2023-01-13,182.14,178.16,-13.65,17.63
India,2023-01-14,182.14,174.09,-17.11,25.15
India,2023-01-15,159.43,167.79,16.42,-24.78
India,2023-01-16,159.43,164.04,10.07,-14.68
India,2023-01-17,159.43,160.29,3.83,-4.69
India,2023-01-18,159.43,156.53,-2.25,5.15
India,2023-01-19,159.43,152.78,-8.13,14.78
India,2023-01-20,159.43,149.03,-13.65,24.05
India,2023-01-21,159.43,145.28,-17.11,31.26
India,2023-01-22,125.86,139.97,16.42,-30.54
India,2023-01-23,125.86,136.18,10.07,-20.39
India,2023-01-24,125.86,132.39,3.83,-10.36
India,2023-01-25,125.86,128.6,-2.25,-0.49
India,2023-01-26,125.86,124.81,-8.13,9.18
India,2023-01-27,125.86,121.02,-13.65,18.49
India,2023-01-28,125.86,117.23,-17.11,25.74
India,2023-01-29,102.57,113.5,16.42,-27.35
India,2023-01-30,102.57,112.0,10.07,-19.5
India,2023-01-31,102.57,110.51,3.83,-11.77
India,2023-02-01,102.57,109.01,-2.25,-4.19
India,2023-02-02,102.57,107.51,-8.13,3.19
India,2023-02-03,102.57,106.02,-13.65,10.2
India,2023-02-04,102.57,104.52,-17.11,15.15
India,2023-02-05,103.43,103.32,16.42,-16.32
India,2023-02-06,103.43,103.68,10.07,-10.31
India,2023-02-07,103.43,104.03,3.83,-4.43
India,2023-02-08,103.43,104.38,-2.25,1.3
India,2023-02-09,103.43,104.73,-8.13,6.83
India,2023-02-10,103.43,105.09,-13.65,12.0
India,2023-02-11,103.43,105.44,-17.11,15.1
India,2023-02-12,107.86,106.21,16.42,-14.78
India,2023-02-13,107.86,106.93,10.07,-9.13
India,2023-02-14,107.86,107.64,3.83,-3.61
India,2023-02-15,107.86,108.35,-2.25,1.76
India,2023-02-16,107.86,109.07,-8.13,6.93
India,2023-02-17,107.86,109.78,-13.65,11.73
India,2023-02-18,107.86,110.5,-17.11,14.47
India,2023-02-19,114.14,114.08,16.42,-16.36
India,2023-02-20,114.14,117.36,10.07,-13.29
India,2023-02-21,114.14,120.65,3.83,-10.34
India,2023-02-22,114.14,123.93,-2.25,-7.54
India,2023-02-23,114.14,127.22,-8.13,-4.94
India,2023-02-24,114.14,130.5,-13.65,-2.71
India,2023-02-25,114.14,133.79,-17.11,-2.54
India,2023-02-26,157.14,143.77,16.42,-3.05
India,2023-02-27,157.14,153.33,10.07,-6.26
India,2023-02-28,157.14,162.89,3.83,-9.58
India,2023-03-01,157.14,172.45,-2.25,-13.06
India,2023-03-02,157.14,182.02,-8.13,-16.74
India,2023-03-03,157.14,191.58,-13.65,-20.79
India,2023-03-04,157.14,201.14,-17.11,-26.89
India,2023-03-05,257.57,218.98,16.42,22.17
India,2023-03-06,257.57,233.95,10.07,13.55
India,2023-03-07,257.57,248.92,3.83,4.82
India,2023-03-08,257.57,263.89,-2.25,-4.07
India,2023-03-09,257.57,278.86,-8.13,-13.16
India,2023-03-10,257.57,293.84,-13.65,-22.61
India,2023-03-11,257.57,308.81,-17.11,-34.13
India,2023-03-12,381.71,345.26,16.42,20.02
India,2023-03-13,381.71,375.03,10.07,-3.38
India,2023-03-14,381.71,404.79,3.83,-26.91
India,2023-03-15,381.71,434.55,-2.25,-50.59
India,2023-03-16,381.71,464.31,-8.13,-74.47
India,2023-03-17,381.71,494.07,-13.65,-98.71
India,2023-03-18,381.71,523.84,-17.11,-125.02
